timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519732348811761,-2,-5,-10,-7,-3,-1,-1,0
1519732348811761,-9,-12,-10,-1,2,0,2,-1
1519732348814774,-6,8,18,8,3,3,5,3
1519732348814774,11,0,2,2,-2,-2,-2,-3
1519732348824796,4,-1,-9,-4,-2,1,-3,-5
1519732348824796,4,2,-6,-6,-1,0,0,1
1519732348833820,2,-2,-5,-5,0,-2,-3,-1
1519732348833820,-21,-14,-3,-2,0,0,1,-5
1519732348848859,14,6,3,2,0,1,0,3
1519732348848859,-7,-1,3,3,0,0,-2,-2
1519732348849862,-3,0,-6,-1,-1,6,-2,-4
1519732348849862,-19,-9,3,0,3,3,0,-1
1519732348870918,27,14,-2,-2,-6,-5,-2,1
1519732348870918,-3,2,4,1,3,5,-1,-2
1519732348872924,1,0,-2,-1,-2,-4,0,1
1519732348872924,10,7,-3,-1,-2,-4,1,4
1519732348884955,-16,-8,-2,-6,-4,1,-8,-9
1519732348884955,1,-3,0,0,-7,-8,1,1
1519732348893980,1,1,0,1,1,1,0,-3
1519732348893980,-4,-5,-2,-2,-6,-1,2,-1
1519732348908016,-3,-2,0,-2,4,3,-3,-3
1519732348908016,7,5,-1,4,1,2,1,0
1519732348915036,-13,-11,4,-1,-1,-4,-3,-4
1519732348915036,30,15,-5,-5,2,4,-4,0
1519732348931078,-7,-5,1,3,-7,-7,6,3
1519732348931078,-7,-6,-1,0,3,-1,1,5
1519732348933083,7,0,-7,-4,-5,4,1,0
1519732348933083,-14,-5,0,1,3,-4,-5,-3
1519732348945118,-11,-4,2,3,5,0,2,2
1519732348945118,-3,-1,-1,-7,-7,-7,0,-3
1519732348954139,10,9,-3,3,12,29,-1,-1
1519732348954139,-4,-1,1,-1,-9,-11,1,-2
1519732348968176,0,0,3,3,0,1,-3,0
1519732348968176,-13,-6,-3,-2,-1,-15,-1,-5
1519732348975195,6,3,3,6,8,13,3,0
1519732348975195,-9,-3,-2,-3,-2,-1,-1,-3
1519732348991238,-1,-6,-6,-7,-3,-6,-3,-4
1519732348991238,19,12,4,4,-6,5,-2,3
1519732348993244,0,3,-2,-8,-9,-22,-1,1
1519732348993244,-5,-5,0,5,8,9,5,-7
1519732349005276,-12,-8,0,-1,-1,-7,-5,1
1519732349005276,15,11,0,-1,2,5,-2,0
1519732349014301,1,-3,-6,-5,-11,-14,-5,-1
1519732349014301,4,2,1,-3,-3,-2,2,5
1519732349028345,5,6,1,-1,2,9,2,-2
1519732349028345,-13,-13,-5,1,10,12,-2,-3
1519732349035355,13,6,-5,2,2,0,3,3
1519732349035355,-8,-1,10,3,4,6,-5,0
1519732349051398,3,5,3,2,-9,-13,-4,1
1519732349051398,6,1,-1,2,4,-1,5,2
1519732349052401,-16,-15,-6,-9,2,9,2,-2
1519732349052401,-1,5,-2,2,1,6,0,-1
1519732349064433,10,7,7,6,0,-3,1,3
1519732349064433,-11,-4,2,-1,-15,-23,-3,-4
1519732349073457,6,4,-4,-3,2,6,-2,0
1519732349073457,-20,-17,-8,-4,-4,-9,0,-4
1519732349088498,2,-3,-5,-5,4,1,-2,-4
1519732349088498,6,-4,-4,1,-1,1,-2,2
1519732349095517,2,-1,3,1,-1,-5,-4,-2
1519732349095517,-14,-4,2,2,-2,2,3,2
1519732349111564,22,13,-4,-2,8,9,3,1
1519732349111564,-7,-2,2,-1,1,6,2,13
1519732349113565,6,3,-2,-2,-5,-4,0,2
1519732349113565,-6,-5,-1,0,2,-6,-3,-3
1519732349124593,-16,-5,2,3,5,4,3,-6
1519732349124593,28,9,-7,-9,-6,-1,-5,-3
1519732349133617,-22,-17,-5,-2,-5,-14,-4,-8
1519732349133617,24,20,8,0,3,-3,-2,5
1519732349156679,-19,-10,2,0,-14,-16,3,-2
