timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519732203526279,2,-9,1,1,3,1,4,12
1519732203526279,-7,-14,-4,0,-3,-2,-27,-18
1519732203527282,-2,8,-7,-11,1,0,-1,-4
1519732203527282,-3,2,10,0,-1,4,-11,-9
1519732203541321,-1,-3,1,5,-1,-1,-6,-3
1519732203541321,0,6,-3,-5,-3,-4,-17,2
1519732203542322,-1,-8,-9,2,2,-5,3,-3
1519732203542322,1,3,1,-1,-4,-2,6,5
1519732203563386,0,8,3,-1,1,3,7,-4
1519732203563386,-3,-13,-1,1,6,-1,-17,5
1519732203564387,1,0,-1,-2,-5,4,2,-1
1519732203564387,-2,-5,-5,-4,-2,-7,-35,-5
1519732203586442,2,10,3,3,-1,-3,8,-4
1519732203586442,-1,-3,12,3,1,-1,4,-2
1519732203586442,1,8,6,2,0,-1,1,5
1519732203586442,0,0,-6,-2,0,4,7,4
1519732203601481,-6,-4,-8,-6,-3,0,-15,-18
1519732203601481,1,-6,0,3,-2,-8,-5,-9
1519732203601481,0,1,-6,-9,-4,-6,-24,-1
1519732203601481,0,-2,2,2,-5,-2,-1,3
1519732203623538,2,3,-6,0,1,0,-11,4
1519732203623538,0,5,12,1,0,7,12,4
1519732203624544,-3,-9,-9,6,-1,-4,-15,-11
1519732203624544,-1,-10,-15,-11,-1,-9,-30,0
1519732203646608,-4,1,-4,-4,-8,-6,17,-5
1519732203646608,3,-17,-2,1,3,1,-4,17
1519732203646608,-5,9,7,1,-4,-2,-8,-24
1519732203646608,2,20,4,-1,-2,-2,1,0
1519732203660636,-3,1,-2,-4,1,2,-6,-1
1519732203660636,2,9,0,1,0,2,9,7
1519732203661639,1,-11,-5,2,3,1,5,18
1519732203661639,-4,-3,6,1,-2,-1,-1,-13
1519732203683698,0,-1,-3,-6,-2,2,19,8
1519732203683698,-3,2,-10,-6,-3,0,11,-3
1519732203683698,-4,-10,-2,4,0,-1,-28,-4
1519732203683698,2,11,5,2,0,-5,-21,-10
1519732203705756,-3,0,10,6,-2,1,12,-3
1519732203705756,-1,0,-2,-1,-2,0,-8,-5
