timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1526903506519401,-36,-4,-14,-12,-4,-3,-7,-24
1526903506519401,27,-6,-10,-5,-4,-3,7,39
1526903506520398,27,8,5,4,1,-2,-2,-21
1526903506520398,-15,-6,3,2,0,1,-4,10
1526903506524387,43,11,9,4,7,6,7,33
1526903506524387,-77,10,-14,-8,-3,4,2,-60
1526903506527379,7,14,-4,-6,-7,-2,-2,-5
1526903506527379,5,-17,-1,-4,0,-5,-16,8
1526903506529374,8,1,0,14,-1,-6,11,-10
1526903506529374,-11,16,2,-2,0,1,-2,-7
1526903506539347,-30,12,2,6,-2,-2,1,18
1526903506539347,-36,-21,-4,5,-2,0,-11,-42
1526903506554307,11,-5,0,15,4,5,-1,11
1526903506554307,24,23,1,-38,-8,-14,13,5
1526903506560291,-81,-25,-15,-41,-20,-15,-12,-25
1526903506560291,0,-3,18,70,10,30,-2,3
1526903506568270,13,3,-4,-4,-1,6,22,10
1526903506568270,23,10,-3,-10,3,1,9,-9
1526903506591208,30,-1,-4,-18,-5,3,-13,5
1526903506591208,-28,-9,0,-3,-3,-32,-3,-5
1526903506593203,46,11,4,-1,2,14,2,4
1526903506593203,6,-8,3,13,2,7,-3,42
1526903506638086,12,6,11,21,10,39,3,23
1526903506638086,-4,5,-14,-5,-4,0,-2,-21
1526903506639080,-16,-1,-3,-9,-4,1,2,-2
1526903506639080,-5,-10,4,13,4,-4,-4,-7
1526903506640078,8,5,2,-18,-6,-7,0,19
1526903506640078,-15,-7,-7,7,8,1,0,5
1526903506643070,18,11,1,14,7,1,2,6
1526903506643070,-20,-8,6,10,2,2,-4,-19
1526903506650051,-12,-11,-4,-7,-3,-8,-8,-30
1526903506650051,15,12,-3,-12,-2,4,6,14
1526903506657032,-7,-4,-6,-7,-8,-4,2,10
1526903506657032,-5,-7,4,-4,0,3,-6,-34
1526903506666009,5,-9,-1,16,3,-3,-2,14
1526903506666009,1,6,-4,-12,-6,-7,2,-1
1526903506679971,-2,0,0,5,-1,-10,-3,-9
1526903506679971,16,-43,-3,1,-4,5,1,13
1526903506686952,-13,69,11,-7,2,4,-1,-3
1526903506686952,-38,-52,-20,-7,-2,2,0,-34
1526903506710888,-9,63,16,4,1,9,7,4
1526903506710888,5,-9,6,-1,-3,-4,2,14
1526903506712883,16,-36,-10,-3,4,-5,-5,3
1526903506712883,4,52,12,6,-3,1,-4,-1
1526903506724851,-11,-5,0,-1,3,-2,3,19
1526903506724851,-60,-20,-10,-3,-8,-1,0,-9
1526903506731832,-33,4,-2,-1,4,3,2,6
1526903506731832,55,8,0,0,4,3,4,-1
1526903506748787,-25,-15,-9,-5,-4,-2,-8,-24
1526903506748787,53,19,12,9,3,-2,1,37
1526903506749784,9,-3,1,2,-2,-4,-1,-5
1526903506749784,-39,-18,0,-2,-2,4,10,31
1526903506770728,2,5,-10,-11,-6,-6,-8,-20
1526903506770728,-9,3,1,5,4,3,-3,6
1526903506772723,29,6,2,4,-2,-1,-1,2
1526903506772723,-21,-2,0,-10,1,-1,6,25
1526903506785688,21,-15,-8,-20,-14,-7,-8,-27
1526903506785688,4,11,5,12,6,8,9,18
