timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1526903646582827,44,27,1,1,2,14,18,27
1526903646582827,-73,-9,-12,-8,-7,-7,-11,-22
1526903646583826,-90,-5,1,0,2,2,7,46
1526903646583826,-15,-25,-6,-2,-4,-6,-11,-9
1526903646587809,16,28,6,2,1,-3,2,9
1526903646587809,59,-10,1,3,4,3,6,16
1526903646589804,61,2,-4,0,-1,-2,-7,-20
1526903646589804,32,36,14,3,3,8,18,19
1526903646595788,10,-59,-3,-5,-4,-5,-34,-21
1526903646595788,117,64,13,6,2,9,12,31
1526903646603767,50,-15,-8,-7,-5,-9,-9,3
1526903646603767,35,-12,-12,-3,2,0,6,7
1526903646617729,-51,4,14,4,1,1,6,4
1526903646617729,-47,17,-1,2,0,1,3,15
1526903646623713,4,9,6,-3,-2,-4,-2,1
1526903646623713,-3,-8,-16,-5,-6,-7,-11,-18
1526903646635681,90,12,-3,3,5,9,9,42
1526903646635681,-46,-12,-3,-5,-6,-7,-16,-23
1526903646657622,-128,5,-3,-2,-4,-4,-11,-80
1526903646657622,95,7,-2,-5,-4,-7,-12,2
1526903646659617,-128,-31,-15,-8,-8,-13,-19,-59
1526903646659617,111,47,13,6,5,10,20,58
1526903646676572,34,-2,2,5,4,8,14,62
1526903646676572,-45,4,7,-1,-2,0,-6,-2
1526903646716465,37,-47,-28,-14,-12,-15,-25,-89
1526903646716465,-14,-16,0,0,-1,-3,0,-4
1526903646717463,-84,-5,0,-1,-2,-1,8,-6
1526903646717463,127,39,11,8,7,8,11,30
1526903646718460,-67,-31,-13,-8,-7,-7,-15,-65
1526903646718460,-81,-34,-16,-10,-9,-12,-25,-81
1526903646721452,47,-33,-1,1,2,3,6,21
1526903646721452,-41,-9,-7,-4,-5,-6,-11,-26
1526903646722449,-58,31,13,6,6,8,21,70
1526903646722449,65,22,6,4,1,-1,-2,27
1526903646736411,-128,-1,8,4,3,8,16,30
1526903646736411,45,40,10,4,3,6,12,62
1526903646743393,117,-12,5,3,2,-1,-1,-2
1526903646743393,127,68,7,3,1,0,0,-3
1526903646752369,-62,-39,3,6,7,12,6,48
1526903646752369,-71,-10,-1,-1,-1,-8,1,-46
1526903646766332,-19,59,5,0,0,5,7,12
1526903646766332,43,-8,4,4,0,-3,10,38
1526903646781292,46,29,-5,-6,-6,0,-21,-25
1526903646781292,32,-7,0,0,0,1,4,23
1526903646782289,-13,10,4,1,2,-5,-6,24
1526903646782289,14,-23,-9,-5,-1,-1,-4,11
1526903646804230,127,24,6,2,2,-6,11,48
1526903646804230,-31,-20,-15,-4,-6,6,-25,-39
1526903646805228,59,49,10,-2,-1,3,1,7
1526903646805228,69,-6,-1,-3,-1,5,2,10
1526903646818193,65,-12,4,8,4,-2,2,-22
1526903646818193,103,53,2,-3,-2,-3,1,21
1526903646826171,30,-74,-23,-10,-8,-10,-18,-6
1526903646826171,-66,30,8,4,3,6,29,3
1526903646842129,7,5,-2,-4,-3,1,-11,-32
1526903646842129,-8,-22,7,4,2,3,9,7
1526903646842129,-50,-8,-7,-2,-1,-6,-7,-22
1526903646842129,53,-12,1,0,1,1,-10,-19
1526903646864070,50,-26,-11,-1,0,9,9,28
1526903646864070,-78,-55,-17,-12,-11,-30,-28,-54
1526903646865068,-55,14,4,3,-2,9,6,-3
1526903646865068,34,26,19,10,7,-1,19,17
1526903646887009,-128,-16,-18,-9,-2,18,-35,-92
1526903646887009,56,42,11,0,1,-10,13,23
1526903646888006,73,12,11,6,6,17,10,36
1526903646888006,3,35,7,7,1,-24,13,23
1526903646901969,127,21,1,-2,-6,-17,-43,-24
1526903646901969,-105,-50,-16,-10,-5,-22,9,59
1526903646902967,-34,34,1,-4,-10,5,-23,-23
1526903646902967,26,33,17,6,19,55,16,22
1526903646923910,-98,-102,-26,-4,-9,-35,-5,-29
1526903646923910,114,44,2,-1,-5,-33,-6,11
1526903646924908,-100,-9,-5,-5,1,0,18,13
1526903646924908,-128,-26,-3,-2,-1,10,-11,-46
1526903646946849,3,13,-1,-7,-2,-15,-5,-5
1526903646946849,-50,-43,-3,3,6,10,-11,-45
1526903646947847,-94,-21,6,4,2,0,6,-1
1526903646947847,88,-23,-22,-9,-11,-15,-14,12
1526903646961809,-15,39,8,-1,1,10,13,14
1526903646961809,-15,2,-3,0,-2,5,13,9
1526903646962806,35,9,8,5,6,7,13,15
1526903646962806,-128,-45,-20,-11,-10,-15,-19,-25
1526903646984747,31,20,9,1,1,-2,5,-2
1526903646984747,32,58,1,-1,-2,20,-5,25
1526903646984747,112,-34,-4,2,2,-9,3,11
1526903646984747,-64,-30,-10,-9,-10,-19,-11,-18
1526903647006689,96,54,23,14,12,20,33,83
1526903647006689,33,26,8,0,-23,13,1,-17
1526903647007686,120,12,-9,-4,41,-16,-14,-14
1526903647007686,38,-43,-5,-1,-2,-1,1,16
1526903647021649,2,22,8,-3,-31,3,6,-7
1526903647021649,-14,-13,5,7,47,12,14,-1
1526903647022647,80,4,-10,-5,-41,-7,-28,-29
1526903647022647,-37,17,2,-6,-6,-3,-4,6
1526903647044587,53,-4,-17,-7,12,2,-9,-24
1526903647044587,1,-25,-7,-6,-82,-21,-21,-30
1526903647044587,-99,9,4,4,57,-9,-1,5
1526903647044587,-35,15,12,8,34,6,4,-3
1526903647066529,17,53,2,-5,-44,-3,8,19
1526903647066529,-35,-16,0,-1,1,4,-10,-10
1526903647067526,-73,-37,-13,1,-21,-8,5,-2
1526903647067526,121,42,9,3,-12,6,1,21
1526903647081489,-128,34,2,-2,16,-11,-9,-9
1526903647081489,-3,-29,-5,-1,6,8,7,-8
1526903647082486,54,32,14,0,-2,7,10,45
1526903647082486,-94,-50,-23,-10,-7,-7,-12,-71
1526903647104427,51,-32,0,3,3,16,7,55
1526903647104427,-80,12,-5,-9,10,-29,-32,-47
1526903647105425,-109,-25,5,2,-12,16,31,20
1526903647105425,-72,-58,-25,-7,-10,-22,-9,-30
1526903647126369,60,-11,3,3,2,2,-32,-17
1526903647126369,-65,-23,-6,-3,9,14,9,-3
1526903647127366,-70,59,22,10,5,18,36,44
1526903647127366,68,-37,-15,-9,-17,-20,-30,-50
1526903647141329,-73,4,-6,-1,10,-14,5,-8
1526903647141329,-24,-41,-3,1,2,11,-1,11
1526903647142327,-21,2,-2,-6,-9,-6,-16,-45
1526903647142327,98,21,9,4,11,9,16,48
1526903647164267,105,-24,-5,1,-2,13,-4,-23
1526903647164267,-81,26,-3,0,3,19,-3,-17
1526903647165266,-50,-74,-9,-6,-13,-40,-24,-65
1526903647165266,-107,20,-3,-5,-7,-1,-3,1
1526903647187206,46,-35,1,0,12,2,15,-9
1526903647187206,35,32,10,9,9,-8,7,49
1526903647187206,57,-18,-2,0,11,18,1,-16
1526903647187206,-95,0,1,2,1,2,23,34
1526903647202166,-111,-20,-12,-11,-38,-21,-41,-41
1526903647202166,43,-5,3,0,16,8,26,0
1526903647202166,29,21,0,-5,-20,-12,-16,-20
1526903647202166,50,32,23,13,-29,15,16,40
1526903647224107,39,21,-4,-9,0,-4,20,38
1526903647224107,-83,-35,-12,4,-8,-8,-18,-42
1526903647225105,-8,8,-1,2,8,4,0,13
1526903647225105,-33,3,-3,-5,-8,-2,-4,6
1526903647247046,77,7,13,4,8,-4,23,54
1526903647247046,114,24,1,-1,32,9,-4,24
1526903647248044,58,-10,-11,-6,-16,-8,-1,41
1526903647248044,81,41,13,6,13,-9,15,61
1526903647262006,-123,-41,-7,-3,12,12,-4,-42
1526903647262006,-5,18,5,0,-23,5,2,10
1526903647263003,-90,-7,-5,-1,-40,0,9,-6
1526903647263003,127,63,14,9,67,13,7,45
1526903647283947,-90,-76,-28,-10,-8,-17,-28,-57
1526903647283947,-19,-6,-5,-8,-50,-4,-4,-11
1526903647284945,-53,30,5,1,28,4,-4,3
1526903647284945,62,0,6,4,-17,0,2,-3
1526903647306886,-6,-12,3,7,6,4,11,-2
1526903647306886,19,-36,-23,-15,-19,-9,-13,-39
1526903647307884,-8,-3,5,1,1,3,-4,10
1526903647307884,-84,-34,-13,-6,7,-4,-12,-27
1526903647321846,-44,47,9,4,4,8,6,-18
1526903647321846,45,-37,-8,-1,6,-4,3,22
1526903647322844,18,22,1,3,7,-2,3,-3
1526903647322844,-92,-39,-6,-6,-14,5,-20,-30
1526903647344785,-63,-59,-31,-12,-17,-23,2,-73
1526903647344785,-13,27,24,8,14,-4,13,0
1526903647344785,-7,-2,1,-2,11,15,-1,-13
1526903647344785,-51,4,7,1,-19,-1,-10,-19
1526903647366726,-99,22,-14,-13,-11,-17,-21,-33
1526903647366726,-15,-38,-4,2,20,-4,9,30
1526903647367723,-90,-28,-3,-6,-16,18,9,2
1526903647367723,-72,-37,-11,2,26,1,1,-72
1526903647380689,39,31,7,3,-3,-6,16,115
1526903647380689,-123,38,3,-3,1,-4,2,2
1526903647388667,52,-15,-8,-5,-14,11,-31,-13
1526903647388667,-10,32,2,-4,-8,-1,11,40
1526903647404625,-66,-64,-4,5,10,8,-4,-53
1526903647404625,-126,-28,-5,-4,5,-2,-17,12
1526903647404625,18,37,4,1,7,-4,7,18
1526903647404625,115,0,-7,-2,-7,6,-14,-5
1526903647426567,8,0,4,-3,-3,-20,-14,-15
1526903647426567,-55,-17,-4,-2,-6,4,1,-23
1526903647427564,-58,-10,-7,-4,-6,-12,-3,-21
1526903647427564,108,49,8,4,-1,6,0,1
1526903647441526,-43,27,14,4,4,9,11,31
1526903647441526,127,54,-3,3,2,6,5,12
1526903647448507,41,-16,9,1,-3,-6,-2,-20
1526903647448507,-73,74,8,-1,1,-4,6,15
1526903647464465,43,-7,5,4,13,9,9,13
1526903647464465,102,75,15,5,-3,8,21,25
1526903647465462,127,-30,-7,1,41,-4,-13,-17
1526903647465462,29,-53,-3,-1,-18,-7,-3,3
1526903647486406,18,52,3,4,1,2,-5,-10
