timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1522257289767816,-66,-37,-7,-2,-4,13,2,-21
1522257289767816,-24,22,-1,-2,-6,-2,8,6
1522257289768818,12,-10,7,15,0,-13,0,19
1522257289768818,-35,9,-9,0,2,10,10,23
1522257289769821,65,25,14,6,0,-22,-13,20
1522257289769821,-119,-23,-4,-4,7,34,-19,-87
1522257289771826,31,23,-4,-11,1,13,-5,-4
1522257289771826,25,-5,-5,-7,-1,-2,7,-17
1522257289778846,-70,24,15,8,7,13,14,25
1522257289778846,127,55,13,6,-4,-19,8,58
1522257289795894,-67,-28,-15,-2,-10,-1,-13,-25
1522257289795894,14,44,2,-5,-3,5,-10,-20
1522257289798898,14,-49,-7,-7,-1,-7,2,-39
1522257289798898,12,-7,2,-3,-2,-6,3,-14
1522257289809928,62,36,9,5,2,-3,18,17
1522257289809928,39,-16,-15,-7,-5,7,-5,70
1522257289813942,-7,3,-13,-9,-1,-4,-13,-20
1522257289813942,-16,11,5,2,7,2,-2,8
1522257289837000,7,15,2,-5,1,1,-3,-38
1522257289837000,-26,-30,12,-3,-1,-5,17,28
1522257289878109,-61,8,-27,-4,-16,-47,-39,-78
1522257289878109,19,-62,-28,-9,1,35,-8,19
1522257289879114,-36,-4,0,4,0,0,-4,-30
1522257289879114,76,84,36,14,8,12,32,68
1522257289882119,106,-14,-6,-11,-6,-4,-11,-41
1522257289882119,-29,18,-1,-6,-8,-16,-9,-17
1522257289883122,-13,-2,-6,-5,-5,-4,-4,30
1522257289883122,-15,19,-3,6,2,8,5,-55
1522257289890141,3,86,27,16,9,3,3,-21
1522257289890141,10,-67,-29,-14,-10,-35,-8,-9
1522257289896157,24,-22,1,-4,4,22,7,26
1522257289896157,-51,-26,-3,-5,0,0,-15,6
1522257289913202,5,96,36,14,9,41,23,-1
1522257289913202,-117,6,-3,-5,-1,-4,-4,33
1522257289918216,47,-59,-29,-14,-9,-23,-9,34
1522257289918216,70,12,-6,-1,2,-9,-3,3
1522257289927239,-30,-43,-10,-3,3,3,1,12
1522257289927239,37,46,31,21,11,9,14,28
1522257289950301,52,7,2,-2,-1,-6,3,-8
1522257289950301,-117,-72,-21,-14,-11,-2,-17,-13
1522257289951303,107,6,-4,-8,-8,-3,1,44
1522257289951303,25,4,-4,4,-1,-5,-3,-33
1522257289963335,19,53,15,11,3,0,10,46
1522257289963335,-56,-28,-7,0,0,-5,4,-26
1522257289972359,-64,-30,-8,-4,6,3,10,11
1522257289972359,54,-4,7,2,-2,-3,3,6
1522257289987399,-27,27,5,2,4,10,-3,1
1522257289987399,15,23,6,-2,0,-1,-21,-15
1522257289989405,-44,-40,-10,-4,-6,0,-5,12
1522257289989405,127,24,-5,-11,-5,-6,-4,15
1522257290010461,44,20,9,-3,-3,-8,2,5
1522257290010461,-85,-36,-2,3,1,-7,-11,-26
1522257290011463,-40,44,3,-2,1,3,-1,-1
1522257290011463,49,-50,-6,-1,0,-3,-2,30
1522257290023495,-34,-49,-9,-6,-2,-1,-1,-43
1522257290023495,87,5,-2,-3,-2,-11,0,16
1522257290032519,-2,-26,-7,2,-1,9,7,-7
1522257290032519,35,78,15,6,-5,6,9,1
1522257290047559,17,6,-1,9,4,11,12,-11
1522257290047559,127,8,-4,0,0,-10,-26,-28
1522257290049565,-14,-28,-1,-2,1,-9,0,27
1522257290049565,-98,17,-2,-2,-1,-16,-14,-32
1522257290069617,127,46,21,11,10,24,18,75
1522257290069617,-16,24,-5,-12,-20,-30,-16,19
1522257290071623,-73,-126,-40,-14,6,30,21,38
1522257290071623,66,30,6,3,1,-14,-2,-59
1522257290083655,-128,-4,2,0,-1,39,-6,-48
1522257290083655,42,66,-1,8,3,-56,-1,14
1522257290092679,-45,-13,5,0,-9,28,11,20
1522257290092679,-106,-1,4,1,-5,6,17,22
1522257290107719,-9,24,9,0,-2,3,6,3
1522257290107719,33,-15,4,0,1,21,5,15
1522257290108723,77,16,13,2,-2,-19,-8,-21
1522257290108723,12,3,-4,2,7,16,25,43
1522257290129778,13,-12,-10,-6,-3,-25,-27,-21
1522257290129778,-2,22,9,6,6,15,25,54
1522257290131783,-25,16,-1,6,-2,-25,-16,-39
1522257290131783,-90,80,19,8,3,27,6,39
1522257290143815,51,-95,-22,-5,-6,-32,-6,-34
1522257290143815,-30,-47,-26,-11,-5,29,-2,-76
1522257290152839,31,39,4,-2,1,-15,-3,34
1522257290152839,11,23,11,0,2,-6,13,79
1522257290166876,7,-6,5,4,5,19,5,7
1522257290166876,63,7,7,3,0,4,0,43
1522257290173895,-21,20,6,0,-1,2,5,-38
1522257290173895,-32,-38,-12,-9,-6,-20,-51,-109
1522257290189937,-77,-41,-30,-18,-12,-30,-13,-32
1522257290189937,73,-31,-16,-15,-4,2,12,56
1522257290191943,77,57,19,8,7,17,2,-4
1522257290191943,95,-39,-3,2,1,-12,1,-24
1522257290203974,-89,14,-7,2,-9,-23,-19,-55
1522257290203974,-21,4,-1,6,2,1,1,15
1522257290212999,6,53,17,9,6,22,26,64
1522257290212999,-8,-99,-45,-21,-9,2,-30,-73
1522257290226033,-45,47,14,1,-4,-5,0,28
1522257290226033,-64,60,20,7,9,18,9,-23
1522257290235058,25,-84,-10,-4,-4,-25,3,75
1522257290235058,-7,5,-1,-4,5,17,7,-1
1522257290250097,50,49,9,2,4,0,-3,48
1522257290250097,72,60,10,5,5,28,37,68
1522257290252103,3,-74,-27,-5,-8,-58,-27,21
1522257290252103,15,7,0,3,0,20,-4,-13
1522257290264134,23,-30,-9,-3,-6,-6,-10,-63
1522257290264134,-28,8,13,4,-1,7,1,-22
1522257290273159,-38,40,20,11,4,-6,28,52
1522257290273159,24,-9,-11,-5,-10,-28,-20,3
1522257290286194,-41,-60,-8,-7,-4,30,-7,-38
1522257290286194,51,-5,-5,-6,8,-19,-7,-18
1522257290295218,37,-7,-7,0,-3,14,-8,-15
1522257290295218,-72,18,3,7,1,-18,1,-4
1522257290310257,24,67,17,11,-6,-1,16,16
1522257290310257,29,-120,-45,-15,-15,-12,-25,11
1522257290311260,21,-25,1,-3,3,13,-13,-1
1522257290311260,75,-9,1,-8,-2,15,16,50
1522257290332316,58,42,12,0,4,-41,4,17
1522257290332316,-63,15,4,-5,-9,-7,-2,-42
1522257290334321,69,8,5,-6,2,18,2,-6
1522257290334321,-51,16,5,-1,-3,-2,3,2
1522257290347356,127,47,3,-2,1,3,5,84
1522257290347356,-103,-77,-18,-9,-8,-3,-33,-67
1522257290353372,54,7,-14,1,-2,-7,-4,-12
1522257290353372,-85,-3,15,9,9,15,8,-26
1522257290370417,45,31,-4,-5,-3,-2,-12,-45
1522257290370417,-69,-17,-1,-3,-2,-13,11,20
1522257290371420,-25,19,-6,-7,-4,6,-8,-43
1522257290371420,-12,-15,-6,-2,0,-7,17,1
1522257290392476,-46,18,10,10,3,18,-14,-11
1522257290392476,-48,55,17,13,9,-11,2,5
1522257290394481,66,-42,-16,-11,-6,-5,-20,-7
1522257290394481,8,10,10,4,2,-1,3,-6
1522257290406513,-37,-23,7,3,4,16,15,8
1522257290406513,69,14,-5,1,1,14,16,33
1522257290413532,-80,22,-10,-6,-5,-17,-6,-42
1522257290413532,70,-7,5,1,2,5,-20,-43
1522257290429575,45,-59,-14,-11,-4,-16,-8,-3
1522257290429575,47,40,19,9,2,24,11,8
1522257290431580,-46,6,2,0,3,-5,7,62
1522257290431580,24,-2,-3,3,-3,-10,3,-42
1522257290452635,1,3,-5,8,4,10,4,25
1522257290452635,84,-13,9,11,4,-1,0,-50
1522257290454641,18,42,0,-3,-4,9,12,50
1522257290454641,-40,-20,-11,-9,-7,-4,-15,-45
1522257290466673,-46,-27,-12,-7,-4,-2,0,39
1522257290466673,86,31,5,-6,-2,1,24,91
1522257290475697,-94,-23,-2,-3,-1,-5,-29,-97
1522257290475697,45,24,3,0,-1,0,1,54
1522257290489734,-34,23,0,2,2,1,21,67
1522257290489734,1,-4,-2,1,-7,-8,-20,-64
1522257290491739,42,-25,-4,-1,-4,-14,-3,-36
1522257290491739,-48,13,-13,0,7,21,4,2
1522257290512796,14,2,-3,-1,3,-12,1,-30
1522257290512796,-84,-28,-4,-2,0,-2,2,-10
1522257290513798,-38,5,8,1,2,3,3,10
1522257290513798,-36,6,10,1,-5,2,-9,-26
1522257290525830,61,7,-8,-5,-2,5,4,10
1522257290525830,64,24,-2,-5,-6,12,1,-7
1522257290534854,71,-62,-10,-10,-11,-31,-13,-13
1522257290534854,66,-12,4,1,-3,-8,-1,52
1522257290549894,-30,1,7,-7,-3,4,-2,-16
1522257290549894,-61,-4,2,-3,-2,-10,-11,-9
1522257290551899,40,36,3,2,0,3,10,-12
1522257290551899,-54,-3,-7,-3,2,14,0,-19
1522257290572955,-23,-17,-4,-1,-1,-8,-17,-34
1522257290572955,70,-20,-13,1,2,4,8,32
1522257290573958,6,90,19,16,10,7,20,3
1522257290573958,30,-70,-31,-8,-4,-8,-18,12
1522257290585990,2,47,3,3,5,3,14,18
1522257290585990,-119,-33,-10,-9,-3,-14,-29,-80
1522257290595014,27,-28,-1,-4,-5,9,-2,10
1522257290595014,46,50,19,4,-3,-7,10,26
1522257290610054,20,-10,6,1,-2,-17,5,31
1522257290610054,-11,5,-2,0,1,20,2,-29
1522257290612060,-44,-3,4,-2,5,4,-5,-24
1522257290612060,44,29,10,0,3,0,10,9
1522257290632112,-19,-9,-10,-4,-1,-6,-14,-29
1522257290632112,97,-75,-14,-5,-3,-2,13,108
1522257290634118,-44,-30,-11,-4,-9,-14,-29,-97
1522257290634118,64,14,1,2,3,10,-10,31
1522257290646151,-75,-30,-3,4,0,3,1,-6
1522257290646151,29,23,2,-1,-1,-5,-3,-5
1522257290655174,-13,7,7,2,3,6,15,42
1522257290655174,-59,-16,6,2,-8,-12,-1,-26
