timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1576152391454511,-2,-2,-1,0,-1,0,0,1
1576152391454511,-5,-3,0,-3,-2,-3,-2,-4
1576152391455507,-5,-1,-3,-4,-1,0,0,-3
1576152391455507,1,1,-1,-1,2,-2,1,3
1576152391457502,4,-1,1,-1,-1,2,0,3
1576152391457502,4,-1,0,3,-2,0,0,-1
1576152391458499,1,1,-1,0,-1,-1,0,-2
1576152391458499,-5,-1,0,-3,-3,-3,-6,-5
1576152391464486,1,0,-4,-4,1,-1,-1,-1
1576152391464486,-1,1,0,0,0,2,7,5
1576152391472468,4,0,-1,0,2,0,-1,4
1576152391472468,-3,-3,0,2,-3,-1,-5,-11
1576152391479446,-2,1,1,0,-1,0,-3,-1
1576152391479446,-1,-2,0,1,2,-2,-3,-5
1576152391497430,-2,-4,-3,1,0,1,0,0
1576152391497430,-5,-1,1,0,-1,1,-1,1
1576152391501389,-1,-1,-2,0,-1,-4,-2,0
1576152391501389,-3,-2,0,-3,-2,0,-1,1
1576152391525420,-3,-1,1,-3,-2,-2,1,-8
1576152391525420,0,0,-3,1,4,-1,2,7
1576152391526320,0,-2,-2,-1,-3,-3,0,0
1576152391526320,1,0,-1,-1,1,-4,-2,-5
1576152391564217,-1,2,0,0,0,-8,-4,-3
1576152391564217,0,0,2,-1,-1,0,-4,0
1576152391565215,4,0,-1,0,0,-1,-1,1
1576152391565215,-4,-1,0,1,0,2,-3,-5
1576152391566212,0,-3,-2,-3,-2,1,-2,-5
1576152391566212,-1,3,2,0,1,1,-1,-3
1576152391569203,-6,-2,-1,-1,-1,-2,-3,2
1576152391569203,-4,-1,-2,-1,-4,-3,3,2
1576152391575187,-6,-4,-1,-2,0,0,1,0
1576152391575187,3,-2,-2,-3,-2,-6,-4,-2
1576152391583166,3,0,-3,-2,0,0,0,0
1576152391583166,6,-2,-2,-1,0,-2,-4,-5
1576152391592148,-4,-4,1,0,-1,0,-1,-4
1576152391592148,-3,0,-1,-1,0,1,2,6
1576152391606190,-4,-2,2,-1,-3,2,-2,4
1576152391606190,-3,-1,-3,-1,-1,-3,-1,-1
1576152391615087,6,2,0,1,-2,2,0,4
1576152391615087,2,-5,-2,-1,2,-1,7,7
1576152391637127,0,-2,-1,1,2,-2,-2,5
1576152391637127,-2,-1,0,0,-2,0,2,-3
1576152391639020,-2,0,-1,-3,-2,1,0,-6
1576152391639020,4,1,-2,2,-2,2,-3,-2
1576152391651984,-1,1,1,-1,-5,-5,-4,-2
1576152391651984,-2,-1,1,-1,-2,0,3,-1
1576152391657968,-3,-2,-3,1,2,5,3,-3
1576152391657968,-1,0,-4,-3,-3,-6,-6,-1
1576152391675034,-3,0,-2,-1,1,-1,-1,-6
1576152391675034,-1,0,-2,2,-1,-1,-3,0
1576152391675924,-2,0,-1,0,-1,-1,-1,1
1576152391675924,1,2,0,1,-1,2,0,-1
1576152391696975,3,-2,-1,2,0,1,3,2
1576152391696975,-4,-1,1,-3,-2,-1,-1,0
1576152391698863,1,-2,-2,-2,-1,-2,-2,-3
1576152391698863,-5,1,1,-1,0,-2,-1,4
1576152391719902,-2,-1,0,-1,0,-4,0,3
1576152391719902,-2,-2,-1,-1,0,-1,-1,1
1576152391720799,-4,2,-1,0,0,-5,-3,-1
1576152391720799,-3,-3,-1,0,-2,-2,-4,-6
1576152391734761,1,-1,-2,0,1,-1,-3,2
1576152391734761,2,0,0,-3,0,1,-5,1
1576152391735760,2,-1,1,-1,-1,-1,0,1
1576152391735760,-2,-1,0,-1,0,-3,-3,-8
1576152391756808,-6,3,-4,-2,1,-1,3,-3
1576152391756808,-1,-4,-3,-1,1,-2,-1,-1
1576152391758705,-1,3,0,2,-1,-2,-2,6
1576152391758705,-4,-3,-1,2,-1,2,0,0
1576152391771766,2,-1,-1,-1,-2,-7,-2,-5
1576152391771766,4,2,1,0,1,-1,-1,1
1576152391778701,3,3,-1,-2,-1,-3,-1,-1
1576152391778701,0,-1,-2,-1,-3,5,5,-1
1576152391794707,0,0,0,-3,0,2,-1,0
1576152391794707,-1,-1,1,-1,-2,-2,0,-2
1576152391796598,-1,-5,2,-1,1,-2,1,1
1576152391796598,-2,0,0,-1,1,-1,-2,0
1576152391817587,-4,-3,-2,0,0,0,0,-2
1576152391817587,1,0,0,2,-3,0,-1,-1
1576152391818544,-2,0,-2,-1,-1,1,-4,-7
1576152391818544,-1,0,-4,-2,2,-1,-5,2
1576152391831605,-2,-4,1,-2,1,3,-2,-2
1576152391831605,2,0,-2,-2,2,0,-3,-3
1576152391845570,1,1,-1,0,1,2,3,4
1576152391845570,2,1,2,-1,0,-1,-2,-1
1576152391854444,-1,-1,-4,-1,-3,-3,1,-3
1576152391854444,-1,-3,-6,-2,0,-2,2,4
1576152391856437,-3,-1,0,0,-3,0,-2,-4
1576152391856437,2,-1,-3,-1,-3,-3,1,0
1576152391877497,-5,1,1,-2,-1,2,-3,-6
1576152391877497,-2,-3,0,1,1,1,0,-1
1576152391878380,-1,1,0,0,-1,-3,-7,3
1576152391878380,-1,-3,-2,0,2,0,9,9
1576152391891446,5,1,0,0,-3,1,0,1
1576152391891446,-1,2,-1,-2,0,-2,-1,-5
