timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1526902050003627,52,12,-8,0,0,-3,1,8
1526902050003627,-91,-14,-6,-2,3,22,5,-22
1526902050008613,26,23,13,1,-12,-22,1,20
1526902050008613,16,-17,-4,-4,7,3,0,-4
1526902050009611,38,-25,-10,2,-3,-2,-2,-8
1526902050009611,-11,16,-1,-3,-5,-31,-9,-1
1526902050011605,-26,-15,6,2,5,11,15,5
1526902050011605,-32,7,-3,-4,-3,-16,-11,-12
1526902050021578,19,-60,-11,1,4,14,8,0
1526902050021578,23,52,1,-4,-5,-29,0,-3
1526902050033547,-23,-18,-4,-6,-5,-11,-8,5
1526902050033547,60,-9,7,4,-2,-1,-2,4
1526902050036538,-18,-27,-11,-4,-20,-26,-10,-27
1526902050036538,23,13,2,2,19,37,4,12
1526902050051498,-62,-1,-1,-5,0,3,-16,-10
1526902050051498,31,17,-2,-4,8,3,3,3
1526902050061471,-36,37,-6,-2,-10,-13,8,4
1526902050061471,4,-44,-1,3,-5,1,0,3
1526902050082416,-5,48,1,-3,-1,2,-5,8
1526902050082416,-23,-51,-8,-2,-5,3,-3,-10
1526902050083413,-3,42,6,3,5,2,-4,5
1526902050083413,-67,17,5,-1,-34,-51,-6,6
1526902050096378,-21,-20,7,7,58,34,13,2
1526902050096378,-46,0,-15,-4,-9,12,-7,-6
1526902050138267,-4,-4,3,-6,-2,-1,3,15
1526902050138267,-9,-32,2,2,3,-13,-8,-4
1526902050139264,31,-22,-15,-2,-10,-1,1,-17
1526902050139264,13,-2,2,3,0,21,2,3
1526902050142256,4,-8,7,3,1,-6,-6,-5
1526902050142256,54,37,3,-3,6,49,2,13
1526902050143253,15,-63,-12,-2,-23,-26,-17,-20
1526902050143253,0,80,0,-5,8,-16,9,5
1526902050150234,19,0,9,0,-6,-1,4,20
1526902050150234,20,-45,6,7,18,1,2,-7
1526902050156218,24,27,-7,-2,-8,2,-11,-26
1526902050156218,37,-25,-10,-4,-3,-41,-3,-1
1526902050172176,-90,40,-2,-9,-8,-7,0,8
1526902050172176,27,-29,0,0,-1,18,0,5
1526902050179157,-18,-9,-6,0,3,-3,14,-11
1526902050179157,-16,-34,2,7,2,18,4,0
1526902050188133,24,38,3,-2,5,2,1,5
1526902050188133,-17,-44,-7,-2,1,-10,0,-8
1526902050210074,8,35,1,1,11,14,-6,8
1526902050210074,-8,-32,-2,-3,-24,-70,12,12
1526902050212069,0,17,2,1,23,14,5,8
1526902050212069,-23,2,-6,-6,-17,-32,-2,-11
1526902050233013,11,-7,-12,-3,9,13,-8,-14
1526902050233013,-30,9,3,0,-3,26,-4,3
1526902050235008,-20,2,4,-1,-6,-3,-3,11
1526902050235008,16,-5,2,1,2,-11,3,-9
1526902050246975,-21,2,-5,0,-1,-5,-4,4
1526902050246975,-75,54,2,-3,-2,0,-10,0
1526902050253957,-28,-15,5,-1,-3,2,2,-10
1526902050253957,5,17,-7,-2,-4,-10,-16,5
1526902050270911,-5,-5,5,2,-12,43,27,20
1526902050270911,-17,9,3,8,14,1,-8,-8
1526902050271909,-47,31,0,2,0,13,-3,-6
1526902050271909,3,-14,-5,-3,5,3,2,-4
1526902050292853,-22,60,1,-7,-15,-16,-6,6
1526902050292853,-23,3,6,2,8,17,2,15
1526902050294848,-12,-2,1,-2,-12,8,1,7
1526902050294848,-38,2,-1,-2,-9,-16,15,3
1526902050306816,-57,16,4,3,6,-6,0,8
1526902050306816,-27,13,2,-4,-12,51,7,17
1526902050315792,-9,-16,-5,2,15,-79,-20,3
1526902050315792,-10,9,2,5,9,66,16,2
1526902050330752,-4,-3,-6,-8,1,-55,-4,2
1526902050330752,-42,71,9,1,1,0,-3,2
1526902050331749,0,-7,8,2,-9,18,2,-2
1526902050331749,-9,0,-2,-6,-6,-10,-7,1
1526902050352693,-7,15,2,1,4,2,-1,4
1526902050352693,-9,-42,4,6,2,15,0,-4
1526902050354688,-9,33,1,-6,-6,-19,-10,4
