timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1530606715702160,16,1,0,-1,-1,-17,7,22
1530606715702160,15,1,-4,-3,-4,18,3,-25
1530606715703156,-2,3,3,3,2,1,-3,0
1530606715703156,16,2,-1,-1,2,-2,-2,6
1530606715725098,-32,-2,0,-2,-3,-6,6,-8
1530606715725098,-5,-1,-1,1,1,-14,-12,-8
1530606715726095,4,-11,-1,-2,-6,-5,3,4
1530606715726095,5,0,-2,4,13,-1,-7,0
1530606715740057,-15,3,-3,-3,1,3,7,9
1530606715740057,7,1,-3,-3,-2,-4,13,0
1530606715740057,14,10,0,-1,-3,3,-6,-8
1530606715740057,-14,-19,-3,0,-1,7,-7,4
1530606715761998,0,3,1,-3,-6,-32,3,6
1530606715761998,2,4,1,2,3,2,2,18
1530606715762998,8,4,-2,3,3,-1,-6,-15
1530606715762998,-2,-2,-4,-3,-5,0,-5,-7
1530606715784937,9,-3,-2,-3,-4,-4,-1,-2
1530606715784937,3,-5,-2,-4,-2,0,2,-3
1530606715785934,-1,4,-1,-1,0,-10,-4,4
1530606715785934,-2,4,3,2,-1,10,2,5
1530606715799898,-28,-9,-2,-1,-1,18,-3,-10
1530606715799898,24,2,0,-1,-2,-16,-1,-3
1530606715800900,-1,4,-2,3,2,9,0,3
1530606715800900,-8,-6,-3,-3,-1,-5,3,-12
1530606715821838,4,3,-2,-2,0,3,-3,1
1530606715821838,4,5,3,2,2,12,19,-8
1530606715822836,-24,-14,-2,-2,-2,-14,-21,-2
1530606715822836,6,8,-1,-1,-3,-8,-1,3
1530606715844777,1,-7,-3,-4,-6,3,5,8
1530606715844777,-2,-2,1,3,4,-1,-7,1
1530606715845774,7,2,0,2,1,6,14,1
1530606715845774,-2,6,0,2,-1,-2,-5,-9
1530606715859737,1,0,0,2,0,-8,-5,-1
1530606715859737,9,2,-1,-1,-1,13,8,7
1530606715860734,-30,-7,-5,-2,0,2,-10,-12
1530606715860734,32,4,2,-3,-3,-7,-3,11
1530606715881678,-39,2,1,-3,-1,12,5,-5
1530606715881678,2,-7,1,7,0,0,0,2
1530606715882676,18,-1,1,-3,-1,-8,2,-18
1530606715882676,-9,3,-3,-1,0,9,-5,-1
1530606715905614,16,-5,-1,-1,0,-19,-3,-4
1530606715905614,-5,3,1,-2,0,-6,-5,0
1530606715905614,-10,-11,-3,-2,0,13,4,1
1530606715905614,-1,-1,1,0,-2,-15,-1,-5
1530606715919577,62,1,2,-1,3,10,5,4
1530606715919577,-93,-1,-1,-4,-5,-6,-6,-1
1530606715920577,27,-11,-2,-1,3,-7,3,9
1530606715920577,2,6,1,0,-2,2,-5,-2
1530606715942515,-3,-2,-1,1,2,-1,-2,-4
1530606715942515,15,-7,-6,-2,-2,2,-1,-3
1530606715942515,-3,6,0,-2,-1,4,1,14
1530606715942515,-9,-2,-2,-5,-4,0,1,-12
1530606715965454,-4,7,1,0,5,7,-7,5
1530606715965454,9,-6,-2,2,1,4,-5,-15
1530606715966455,-2,0,-2,-4,-4,-3,1,0
1530606715966455,-22,-3,-2,2,0,-9,3,0
1530606715979417,1,3,-2,-2,-4,-1,-10,1
1530606715979417,16,2,0,-2,-1,0,-1,4
1530606715980415,7,0,0,1,0,11,16,7
1530606715980415,-9,-5,-3,-2,-1,-15,-17,-10
1530606716002356,-15,-3,-2,-3,-2,7,6,-2
1530606716002356,19,8,2,0,0,-4,-9,11
1530606716003353,-11,-3,2,0,-1,6,-4,-4
1530606716003353,-4,2,-3,-5,-3,-11,8,-12
1530606716025294,-8,-10,-2,1,-3,-10,3,3
1530606716025294,8,1,-2,-3,1,-4,-3,1
1530606716026292,11,7,4,2,-2,-3,4,6
1530606716026292,-5,0,0,-1,-2,11,0,12
1530606716039257,0,3,-1,4,3,7,-8,-3
1530606716039257,1,-5,0,4,0,-14,15,-7
1530606716040254,-16,-1,-3,-2,0,1,-7,-2
1530606716040254,-2,1,-1,-3,-4,16,-5,-7
1530606716062195,0,-4,-1,-1,1,-25,-2,9
1530606716062195,5,0,-2,-3,-1,-1,-3,9
1530606716063193,22,5,0,2,0,-4,-3,-25
1530606716063193,-47,-4,0,-1,0,-1,1,7
1530606716085134,6,6,2,4,-6,14,4,5
1530606716085134,3,-6,-4,-1,3,-12,-3,-7
1530606716086132,4,4,0,-4,-3,10,-3,1
1530606716086132,7,-5,-2,7,3,1,-1,-2
1530606716099097,0,-4,-1,-5,-1,4,7,1
1530606716099097,-4,4,1,-6,-4,8,2,-13
1530606716100094,-9,-2,0,-2,-1,-7,2,0
1530606716100094,15,1,0,1,0,-12,-8,18
1530606716123035,-8,0,1,-1,1,21,6,-6
1530606716123035,-4,-2,-2,1,-1,-10,-7,-10
1530606716124031,15,-2,-4,-4,-1,-5,14,5
1530606716124031,-21,-2,0,-5,-4,0,0,3
1530606716144974,-4,3,0,1,1,-6,-8,-10
1530606716144974,-4,-5,1,-3,-3,26,4,5
1530606716145972,5,4,0,-1,-5,-25,-9,5
1530606716145972,-18,-17,-2,-3,-1,-3,-4,-7
1530606716159934,5,3,0,-1,-5,-4,-6,-3
1530606716159934,-11,-1,-1,1,5,-4,2,-16
1530606716159934,1,1,0,-3,-1,-8,1,8
1530606716159934,27,11,3,11,3,22,6,1
1530606716181876,-4,-15,-3,-2,-3,-8,0,6
1530606716181876,-1,-2,-3,-3,-5,-7,-6,0
1530606716182874,-9,-4,-1,-9,-3,2,-4,-4
1530606716182874,13,5,1,2,-2,0,7,-4
1530606716204814,-6,0,-1,0,0,-2,-18,-2
1530606716204814,12,1,-2,0,-3,-5,-4,5
1530606716205812,-1,-3,-2,1,-1,2,9,-4
1530606716205812,3,0,-1,-4,0,-6,0,0
1530606716219774,11,3,0,-3,-3,-3,5,11
1530606716219774,-2,0,1,-2,1,2,-1,-5
1530606716220772,0,-1,-1,3,1,1,-14,0
1530606716220772,-19,-4,-1,-2,-1,13,15,-8
1530606716241715,5,-1,-2,-2,-5,-30,4,7
1530606716241715,-4,1,0,-2,-2,-1,2,5
1530606716242713,-1,-3,-2,3,2,-3,5,-2
1530606716242713,11,0,-3,-8,-4,1,-9,5
1530606716265651,0,0,1,5,4,5,-2,1
1530606716265651,-3,-4,-1,-2,-1,-18,-4,5
1530606716266649,-7,2,0,-4,-3,18,-8,-3
1530606716266649,10,5,-3,-1,1,-9,-5,3
1530606716279614,-2,-7,0,3,3,15,6,-5
1530606716279614,-9,-1,-2,1,-3,-15,-7,-1
1530606716280612,4,-6,-1,-1,-2,2,6,19
1530606716280612,-2,3,0,-5,-2,-1,-2,-20
1530606716301555,-1,1,-3,-6,-4,-10,-5,-9
1530606716301555,8,1,1,5,5,7,2,6
1530606716302553,-16,0,0,-2,-3,-20,-5,-12
1530606716302553,12,-3,1,1,-2,0,-1,20
1530606716325491,-10,2,1,3,1,22,7,-16
1530606716325491,-2,-6,-2,-3,-3,-10,-1,-7
1530606716326489,1,2,1,1,-1,-11,-6,5
1530606716326489,-7,-9,-2,1,6,8,3,-4
