timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1530692505746739,-4,-10,-2,0,-3,-14,-7,-1
1530692505746739,1,3,-2,-1,0,3,-2,-2
1530692505747768,-14,6,2,0,1,6,2,4
1530692505747768,17,4,-2,0,-3,-5,-1,-2
1530692505769677,-3,-12,0,-2,-2,2,-1,-3
1530692505769677,14,7,1,-1,1,-3,-1,0
1530692505770675,7,3,-4,-4,-3,-1,0,1
1530692505770675,7,-1,1,1,1,-13,-2,1
1530692505784638,12,1,-4,-1,-2,6,0,-3
1530692505784638,-10,-11,2,1,-1,-5,-4,-4
1530692505785636,8,12,-1,-3,0,8,2,2
1530692505785636,-1,-3,-1,-3,-1,5,3,1
1530692505806579,-2,-5,-1,2,1,1,2,2
1530692505806579,-30,-6,-4,-3,-1,-1,-5,-12
1530692505807576,9,6,1,1,-2,0,-1,0
1530692505807576,-3,-8,1,0,-1,-10,-3,4
1530692505829527,2,2,-1,-1,4,3,2,-4
1530692505829527,30,4,-1,-3,-9,6,7,3
1530692505830515,-23,-4,0,1,2,11,4,-1
1530692505830515,5,-6,-3,-2,0,-1,2,-3
1530692505844477,30,16,4,1,-2,-11,-2,6
1530692505844477,-38,-20,-4,-2,2,-2,-4,-2
1530692505845482,21,0,-1,-2,2,5,-5,-2
1530692505845482,-3,-2,-1,-1,0,5,3,0
1530692505866419,8,-1,-2,-3,-2,4,0,-3
1530692505866419,-22,-2,-2,-1,-1,-3,-2,-2
1530692505867416,-24,-10,0,0,-2,0,-3,-6
1530692505867416,-1,1,-1,-1,1,1,-1,6
1530692505889357,4,0,1,-1,-2,-2,0,0
1530692505889357,-7,-2,-1,1,0,-4,-1,3
1530692505890355,21,4,-1,-1,-1,-24,-1,0
1530692505890355,-14,-8,-1,1,3,15,-3,-6
1530692505904317,-41,-3,-2,-3,-12,-13,-8,-3
1530692505904317,58,6,1,-1,-1,-13,5,7
1530692505905315,-28,8,-1,0,0,3,-2,-1
1530692505905315,5,-7,-3,0,3,2,5,4
1530692505926259,-3,-5,-5,-2,-1,-6,-2,-8
1530692505926259,-15,-6,0,1,0,3,-1,-3
1530692505927256,3,-6,-1,-2,-1,-13,-11,-6
1530692505927256,-3,4,0,0,-4,5,2,0
1530692505950195,-12,-3,-3,-2,3,-11,-1,0
1530692505950195,18,13,4,0,4,36,8,1
1530692505950195,12,-13,-3,-2,-4,-14,-7,-2
1530692505950195,-14,2,2,2,-2,5,2,-3
1530692505964157,-10,-8,-2,-1,-3,-19,-5,-2
1530692505964157,-26,2,-3,-3,0,-1,-7,-4
1530692505965155,22,-14,-5,-1,1,9,2,3
1530692505965155,7,9,3,0,-1,0,1,2
1530692505987096,-29,2,0,-1,0,7,2,-3
1530692505987096,6,-6,-2,-2,-2,-16,-4,-7
1530692505987096,-19,-1,0,1,-3,8,5,1
1530692505987096,-4,-6,-6,-3,0,-31,-12,-11
1530692506010035,20,6,1,0,0,-15,-7,1
1530692506010035,-4,-4,-2,0,-1,16,4,4
1530692506011032,4,-3,1,1,0,15,3,-10
1530692506011032,-22,-4,0,2,6,13,-1,-1
1530692506023997,15,8,-2,-3,-13,4,4,4
1530692506023997,5,-2,-1,0,0,-11,0,1
1530692506024995,8,1,1,-1,-2,3,2,4
1530692506024995,-7,-10,-3,-1,-4,1,-4,-4
1530692506046936,2,0,-2,-2,4,8,-2,-4
1530692506046936,10,6,-2,-3,-5,-17,-14,-4
1530692506046936,-1,2,0,-1,1,4,4,8
1530692506046936,-7,-1,-2,0,-6,-16,2,2
1530692506069874,30,2,-2,-2,2,21,7,-2
1530692506069874,-3,-11,-3,2,4,-27,-4,-1
1530692506070872,-12,3,0,-1,-10,20,10,-3
