timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1530692392885569,20,2,7,24,18,-3,-15,-21
1530692392885569,-14,-2,-2,-3,-4,3,-13,3
1530692392886566,9,-4,-3,-3,-1,2,20,3
1530692392886566,-24,-3,1,8,-2,7,7,-75
1530692392908507,-11,-5,-3,14,3,-7,-24,-72
1530692392908507,3,0,-2,-31,-29,-5,23,55
1530692392909505,-34,-4,-2,-24,34,0,-43,-67
1530692392909505,31,-1,-1,27,4,9,4,-25
1530692392931446,-25,3,1,-35,5,14,8,-28
1530692392931446,24,-4,-4,4,-4,-20,-25,-29
1530692392932443,6,2,1,2,-30,-14,-8,-10
1530692392932443,8,12,12,28,42,12,-5,8
1530692392945409,12,4,1,-3,-11,-4,0,-76
1530692392945409,-16,-5,-5,-4,-3,0,25,120
1530692392946406,28,0,1,-5,0,18,-4,49
1530692392946406,19,-2,-2,2,-4,-14,-32,-22
1530692392968347,7,-3,-3,4,-14,-9,8,27
1530692392968347,-11,-4,-1,2,4,-1,16,17
1530692392969345,-38,-4,1,1,-1,-2,-9,19
1530692392969345,-87,-14,-6,-6,-2,1,2,-99
1530692392991286,44,3,-1,-6,-6,-3,12,59
1530692392991286,-10,-2,-8,-41,-25,-8,-19,-27
1530692392992284,28,6,7,23,19,12,27,27
1530692392992284,-10,-5,-2,0,2,8,-10,-22
1530692393005248,-7,-8,-5,5,-9,-12,0,-2
1530692393005248,14,2,-2,-25,-3,-2,-11,-10
1530692393006250,-12,0,1,10,-5,-2,22,-10
1530692393006250,15,-1,-4,-3,8,-1,4,96
1530692393029184,-5,3,5,-4,-3,-1,2,62
1530692393029184,-22,-7,-2,-2,5,9,-19,-88
1530692393029184,24,1,-2,-1,0,7,6,-17
1530692393029184,-12,-1,-3,-4,-8,-13,-6,55
1530692393051126,31,-7,-9,-23,-22,-9,11,-34
1530692393051126,-34,-3,1,18,12,2,-15,70
1530692393052123,25,-5,-4,-7,-2,6,-4,-32
1530692393052123,-34,2,3,-4,-2,7,16,35
1530692393065088,-47,-5,-4,-3,7,0,15,81
1530692393065088,34,6,4,30,-2,-1,12,37
1530692393066088,26,0,-6,-5,-14,-12,7,-25
1530692393066088,25,3,-1,-10,0,-3,-19,49
1530692393089025,-34,-1,-1,-15,1,18,-4,-61
1530692393089025,4,4,8,11,23,-4,10,52
1530692393090030,19,1,-3,-15,-6,3,-14,24
1530692393090030,24,-2,-2,-1,-16,-8,27,18
1530692393110966,8,4,3,33,12,-6,-23,36
1530692393110966,-29,-3,0,-7,1,0,-14,-84
1530692393111963,27,4,-1,-12,-13,5,-8,-32
1530692393111963,-7,3,3,32,21,1,7,42
1530692393125926,11,1,-3,-17,-3,-12,-12,-53
1530692393125926,-35,3,4,-10,1,14,26,66
1530692393125926,-18,-1,1,3,24,-3,-13,-99
1530692393125926,33,-6,-8,-8,-23,-3,0,46
1530692393148864,1,0,-1,-6,2,3,16,5
1530692393148864,19,-1,-3,2,-17,-12,-15,-91
1530692393149862,15,0,-4,-11,-26,-4,-1,92
1530692393149862,-43,-1,2,-3,43,2,-8,-64
1530692393170806,11,1,2,1,-13,5,21,-1
1530692393170806,25,2,-1,-1,8,3,7,-79
1530692393171803,-38,-1,-2,1,-15,-5,-14,35
1530692393171803,-41,-1,-1,19,-4,-12,2,24
1530692393186763,-7,-4,-3,8,15,-3,-19,-2
1530692393186763,-24,-4,-3,7,-11,3,9,3
1530692393187761,22,1,2,-9,-4,-7,17,89
1530692393187761,26,8,4,34,8,11,8,-57
1530692393208704,32,-4,-3,-15,-15,-15,-15,-75
1530692393208704,14,-2,-3,-16,4,7,13,85
1530692393209702,-6,-1,1,34,9,-1,-9,-30
1530692393209702,2,-5,-5,-28,-22,0,-17,16
1530692393231643,-7,0,-3,-11,-14,-7,13,71
1530692393231643,-23,-5,0,30,17,-22,-21,-38
1530692393231643,-8,-6,-4,-11,10,34,9,-77
1530692393231643,35,4,-2,-35,-15,-14,-4,-17
1530692393245606,-33,0,3,17,9,5,5,0
1530692393245606,15,4,1,-22,-8,-22,1,-32
1530692393246603,-38,0,3,41,-8,-2,-30,-47
1530692393246603,8,1,-2,-5,-3,14,7,58
1530692393268544,6,-3,-7,-20,-12,-6,-14,-71
1530692393268544,14,2,5,1,14,6,7,9
1530692393269542,-7,-3,0,18,19,-7,12,0
1530692393269542,5,4,1,5,-27,-3,-5,1
1530692393291483,9,-1,3,17,19,3,-4,-21
1530692393291483,-26,-4,-6,-6,-17,12,2,30
1530692393292481,15,-2,-15,-23,-13,-12,-9,-56
1530692393292481,-30,-4,15,23,19,5,2,-59
1530692393305445,1,-3,0,-18,-9,-3,-2,-40
1530692393305445,-35,-2,-5,-10,-42,0,9,102
1530692393313424,11,4,10,27,62,17,-14,-28
1530692393313424,26,-11,-18,-19,-15,-5,1,-49
1530692393328384,-37,4,8,35,2,0,-4,-6
1530692393328384,47,4,1,9,12,4,-26,-100
1530692393329382,-12,-3,-3,1,-21,-3,19,3
1530692393329382,-17,-4,0,-5,-15,7,11,-12
1530692393351323,-6,-2,-5,-40,-11,21,21,105
1530692393351323,52,1,1,57,27,2,-16,-68
1530692393352320,-20,1,0,-19,9,-6,6,88
1530692393352320,-30,1,3,0,2,-8,-17,-32
1530692393365286,-6,-4,-8,-21,-24,-1,16,20
