timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523010133419017,36,-6,-1,-5,-1,-12,5,5
1523010133419017,-3,16,0,3,7,4,37,85
1523010133424030,12,-3,-4,-9,-7,-9,-36,-55
1523010133424030,-31,4,3,2,2,11,10,3
1523010133424030,-43,-11,2,-1,-5,-30,-15,-32
1523010133424030,61,11,-3,-2,-2,10,7,-9
1523010133425033,-25,3,0,0,1,5,19,7
1523010133425033,15,-5,-7,-5,0,-14,-7,25
1523010133431049,23,-2,5,3,2,13,4,5
1523010133431049,-35,1,-1,0,0,28,-4,-14
1523010133437065,15,5,-3,-3,-7,-42,-1,28
1523010133437065,24,-5,-5,-9,-7,22,-17,5
1523010133451102,-50,-17,-1,2,-4,-7,0,-53
1523010133451102,32,9,4,7,3,-10,-4,29
1523010133462132,-65,-7,-1,3,6,21,16,10
1523010133462132,-6,-2,4,2,-2,-12,-13,-38
1523010133466142,9,1,1,-5,-6,3,1,41
1523010133466142,-16,3,-7,-6,-4,0,-7,-44
1523010133497229,-1,-2,1,6,5,1,0,7
1523010133497229,53,8,-2,-5,0,-17,10,5
1523010133498228,-23,-10,1,-1,2,37,3,16
1523010133498228,-45,-7,-1,4,-1,-18,-15,-29
1523010133510259,-2,0,-3,-3,0,-7,10,24
1523010133510259,-18,-8,-2,1,-4,-6,-10,-52
1523010133550366,-56,7,1,2,6,23,38,1
1523010133550366,-42,-19,1,-2,-3,10,-27,-6
1523010133550366,41,9,4,3,2,-1,-15,9
1523010133550366,-1,7,0,1,-9,-19,22,4
1523010133551369,49,3,-3,-2,6,9,-60,31
1523010133551369,-8,5,1,7,5,1,30,-4
1523010133552372,-14,-22,-1,-6,-5,-3,-8,-24
1523010133552372,-11,4,-9,-3,3,6,1,-6
1523010133557385,0,7,1,-2,-13,-13,-4,-12
1523010133557385,42,5,0,-3,5,-4,7,22
1523010133570419,-5,-16,4,0,2,5,-14,-10
1523010133570419,-30,-5,-1,-1,-3,-3,5,4
1523010133579443,-7,-8,-9,-6,-3,-1,10,-26
1523010133579443,-5,-1,-4,-6,-5,-3,-10,4
1523010133585459,21,5,4,2,-3,-3,23,-12
1523010133585459,35,6,7,3,2,-7,-48,12
1523010133602505,-20,-5,-5,-1,-1,13,29,3
1523010133602505,45,16,4,2,-3,-16,-49,4
1523010133616542,-62,-28,-9,-10,-2,1,31,-10
1523010133616542,-1,5,0,7,5,4,28,-6
1523010133622558,35,13,6,7,-2,-10,-36,16
1523010133622558,1,-6,-4,-2,-2,-3,-2,-1
1523010133639603,6,-4,5,2,0,0,-14,3
1523010133639603,-59,-5,-6,-7,-1,1,-11,-25
1523010133640606,23,-1,-5,-1,-1,-4,23,2
1523010133640606,-10,-8,1,-1,-3,1,1,2
1523010133662665,-11,-7,2,0,-1,-3,-6,0
1523010133662665,40,7,1,1,2,8,17,16
1523010133667678,1,6,1,2,-1,-10,-9,-15
1523010133667678,-34,-7,-6,-6,-3,-2,-11,-20
1523010133676702,-21,-18,-3,-5,-2,-4,31,6
1523010133676702,15,11,-3,-2,-4,-9,-24,-7
1523010133682718,15,1,-1,2,1,-1,8,11
1523010133682718,14,-8,1,2,3,14,19,8
1523010133706782,13,2,2,10,9,0,-3,11
1523010133706782,8,3,2,-5,-5,-3,0,-16
1523010133708787,4,-10,-1,-1,-4,-10,-17,-4
1523010133708787,13,8,-3,-2,2,6,16,-3
1523010133721822,-9,5,5,3,1,2,-4,8
1523010133721822,11,-6,-3,-1,-7,-4,-19,6
1523010133723827,10,5,-2,-4,-1,4,26,3
1523010133723827,8,-2,3,4,2,-2,9,-8
1523010133736862,2,0,-2,-2,-7,0,-10,1
1523010133736862,-38,-10,-6,-5,-4,-1,8,-17
1523010133742878,-30,-7,-3,0,2,-3,-18,-10
1523010133742878,-6,-4,-1,-1,0,6,-7,-4
1523010133758920,16,1,7,4,-2,-5,-15,4
1523010133758920,13,1,-4,-4,-1,3,25,13
1523010133760926,-41,-2,-4,-7,-16,-4,8,-14
1523010133760926,24,5,3,4,15,-9,-17,9
1523010133781982,-6,-4,-1,-1,-2,-1,-22,-11
1523010133781982,1,5,-3,-2,-1,0,12,-15
1523010133783987,-13,-4,-3,-4,-2,-6,-12,0
1523010133783987,-10,-17,-7,-2,-12,-6,-8,1
1523010133796019,-13,0,-3,-1,11,3,-3,-4
1523010133796019,19,5,6,7,4,2,-4,17
1523010133803038,21,2,0,0,3,0,6,8
1523010133803038,-2,10,3,-3,-10,-5,3,-5
1523010133819080,-5,-13,-1,3,0,-4,-7,0
1523010133819080,11,-4,-1,-2,0,5,-4,12
1523010133821086,29,12,3,5,8,1,5,-5
1523010133821086,-53,-9,0,0,-2,-10,-5,-3
1523010133842142,7,6,0,-3,-2,11,2,3
1523010133842142,11,-5,-5,-3,-1,0,22,6
1523010133843144,10,6,1,-2,-2,-5,0,4
1523010133843144,-44,4,0,-3,-2,2,12,-17
1523010133855176,34,-8,-3,3,0,5,19,7
1523010133855176,-37,-10,2,3,2,-4,-12,2
1523010133864201,-7,-8,-4,-2,3,4,-12,-2
1523010133864201,24,4,-2,-2,-5,0,23,8
1523010133879240,16,-6,1,-1,1,0,-5,12
1523010133879240,14,9,-2,-7,-4,5,35,-4
1523010133881246,6,-10,0,2,3,-3,-18,7
1523010133881246,-31,-4,-7,-6,-4,-2,10,-19
1523010133902302,7,10,0,-1,-2,-4,7,2
1523010133902302,0,-3,1,-1,-3,-3,-12,-8
1523010133903305,-66,-14,-6,-7,-6,-2,-11,-28
1523010133903305,19,6,-1,0,7,12,59,11
1523010133915336,50,14,8,1,-3,-11,-68,7
1523010133915336,-55,-20,-8,2,3,-7,-57,-32
1523010133924361,12,10,7,1,0,-3,29,2
1523010133924361,16,-11,1,0,-1,4,1,1
1523010133939400,-9,14,-7,-7,-4,-4,19,1
1523010133939400,40,12,6,2,1,1,-51,-18
1523010133941406,-69,-41,-1,-1,-1,4,-3,-16
1523010133941406,-16,6,-6,-5,-4,-5,-11,2
1523010133961459,-24,8,-1,-2,-4,-2,11,-8
1523010133961459,20,4,-2,3,0,0,13,4
1523010133963465,15,2,2,1,0,-1,3,-1
1523010133963465,16,2,5,2,0,1,-12,25
1523010133975496,-34,-16,-4,-2,0,-5,27,-24
1523010133975496,-13,-8,-7,1,4,10,-16,2
1523010133984521,34,24,2,-3,-3,-5,0,12
1523010133984521,32,-3,4,2,-1,-5,-33,0
1523010133999560,-33,1,-2,-1,0,14,59,10
1523010133999560,-16,-17,-4,-2,-1,-1,13,-15
1523010134000563,37,5,3,7,3,-7,-29,20
1523010134000563,-11,15,1,1,-1,-5,0,-10
1523010134021619,16,-2,-1,1,1,4,-3,-8
1523010134021619,28,7,3,-2,-2,-6,29,25
1523010134023625,-21,-2,-3,-3,0,-5,1,-12
1523010134023625,20,1,-2,-1,0,9,-10,1
1523010134035656,-31,0,0,-2,-4,-4,-16,-20
1523010134035656,13,-7,2,-3,0,0,-19,34
1523010134044681,-19,0,-9,-4,-2,3,5,-11
1523010134044681,14,5,5,3,2,-12,-4,7
1523010134059720,14,-3,-2,-2,-1,8,16,12
1523010134059720,-46,13,-3,1,0,-10,-27,-10
1523010134066739,8,-11,-4,-5,-3,2,49,-11
1523010134066739,-3,-13,-3,-1,-2,-9,-41,-15
1523010134081779,54,8,0,-3,0,10,-6,35
1523010134081779,-40,-1,2,5,2,2,29,-21
1523010134083785,19,9,1,-2,-3,-6,-20,8
1523010134083785,-38,-6,-1,1,1,4,7,-21
1523010134095816,26,1,1,0,1,-4,-7,36
1523010134095816,14,8,6,5,1,-2,0,-9
1523010134110857,11,5,-2,0,3,9,2,7
1523010134110857,-39,-24,-5,-2,-2,-11,5,-19
1523010134118878,6,6,-5,-5,-1,-2,-18,24
1523010134118878,-42,-9,-9,-8,-6,6,5,-66
1523010134120883,4,7,3,7,4,-5,10,43
1523010134120883,30,-5,2,-4,-1,27,25,-21
1523010134141939,-54,-17,3,2,-2,-34,-41,-39
1523010134141939,69,18,0,0,0,7,20,69
1523010134143944,4,3,4,1,1,-5,13,26
1523010134143944,-9,-7,-5,-7,-2,14,-12,-23
1523010134155976,-68,-15,-8,-9,-9,-37,-32,-67
1523010134155976,1,-4,0,1,3,26,18,14
1523010134165001,21,6,5,7,1,-8,4,24
1523010134165001,14,8,1,2,1,9,6,28
1523010134180041,42,7,-1,-1,-1,9,29,3
1523010134180041,-57,-21,-5,-5,-4,-16,-22,-12
1523010134182046,-14,-9,-4,-1,1,1,-3,-20
1523010134182046,47,23,-1,-3,-4,1,17,12
1523010134202099,14,6,0,6,5,12,0,19
1523010134202099,17,0,5,4,1,1,2,-1
1523010134203102,-13,0,2,-4,-4,0,-7,1
1523010134203102,-10,-1,0,-1,-2,-12,-3,7
1523010134215134,-1,-1,-3,-4,0,9,5,-17
1523010134215134,26,3,3,3,0,-4,1,20
1523010134224158,0,-10,-5,-5,-4,4,-6,-9
1523010134224158,-22,-4,4,6,2,-13,-27,-33
1523010134239198,-2,-5,-5,-3,-1,19,19,3
1523010134239198,-24,-14,-4,-4,-2,-7,-9,-19
1523010134241203,-1,8,0,-4,-5,1,-6,-13
