timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523010359785537,-12,-16,-1,10,18,-11,-8,-9
1523010359785537,52,14,-4,-7,-5,-5,3,10
1523010359786540,-14,4,0,0,2,-4,10,-15
1523010359786540,23,-3,1,-2,-4,0,-2,4
1523010359789547,6,-1,2,-1,0,2,2,1
1523010359789547,-32,-16,-7,5,3,-1,0,-9
1523010359791558,34,5,0,-3,-1,1,-13,3
1523010359791558,-49,-7,-2,-1,0,1,0,-4
1523010359797569,-18,2,-1,-5,-4,-1,3,0
1523010359797569,11,7,3,0,2,2,-1,2
1523010359806593,15,-9,-6,-2,-2,0,4,3
1523010359806593,3,4,4,-2,4,-2,-2,-3
1523010359822636,11,2,1,-1,-2,1,-2,5
1523010359822636,-1,4,-2,1,-1,-3,0,-1
1523010359826647,-28,-14,-1,3,3,-7,-8,-11
1523010359826647,6,-2,-5,-8,-6,1,-4,1
1523010359842690,7,1,2,-10,-13,9,7,7
1523010359842690,-8,-3,-4,6,7,-2,-1,-2
1523010359851714,-21,-7,-1,1,7,-4,-6,0
1523010359851714,14,2,-2,7,18,-12,0,3
1523010359871767,14,7,1,-10,-12,8,0,2
1523010359871767,-20,1,8,15,-13,6,-2,-9
1523010359905857,1,0,0,-16,-29,24,7,6
1523010359905857,5,7,8,8,-8,-11,1,-1
1523010359909868,23,4,-1,-4,-3,-6,-3,4
1523010359909868,7,0,1,10,22,0,0,9
1523010359910871,-24,-19,-3,11,-7,-35,-14,-9
1523010359910871,2,-8,-13,-15,-7,18,8,-5
1523010359911873,18,21,3,-1,11,32,8,1
1523010359911873,1,5,9,2,-4,-12,-3,-2
1523010359916886,-66,-15,-9,-5,0,-7,-5,-7
1523010359916886,9,5,1,8,4,-11,-1,7
1523010359923905,14,-6,-6,-11,-20,-7,-2,2
1523010359923905,-17,-11,-14,-23,-34,4,-2,-8
1523010359930924,5,5,5,7,16,-5,-2,-3
1523010359930924,-15,-11,-4,24,32,-3,5,-4
1523010359945963,-1,-3,-5,-1,5,10,-2,0
1523010359945963,20,7,3,-5,-5,1,-1,4
1523010359953985,17,4,1,-15,-23,0,5,4
1523010359953985,-1,4,0,8,8,-4,-3,-4
1523010359961004,9,7,1,2,-14,-6,-2,-2
1523010359961004,-10,-1,-7,-10,-14,-10,-13,-4
1523010359977046,-26,-23,-4,-7,6,11,15,-1
1523010359977046,-9,10,5,-9,-12,-5,-20,-2
1523010359984066,5,-7,1,-3,8,5,10,4
1523010359984066,22,11,5,4,-10,-8,-11,1
1523010359991084,-12,-11,-3,10,42,16,16,4
1523010359991084,9,17,-1,13,7,0,12,-16
1523010360006124,-34,-21,-6,7,5,-18,-22,-2
1523010360006124,22,6,4,0,6,-2,-11,3
1523010360014145,-5,8,2,-2,-3,2,27,-1
1523010360014145,-8,-5,-1,-5,3,-3,-8,2
1523010360021164,-22,-11,-4,-5,-7,27,16,-6
1523010360021164,39,5,-1,1,7,13,37,14
1523010360037206,-8,1,3,-1,-12,-14,-23,-6
1523010360037206,-40,-23,-5,1,12,5,1,-4
1523010360043222,15,23,6,3,-8,-19,-16,7
1523010360043222,-28,-21,-6,-1,4,-6,-12,-12
1523010360051244,55,20,6,3,2,14,5,3
1523010360051244,19,7,0,-4,-6,-1,3,8
1523010360066284,-12,-8,-3,2,16,-5,-10,-14
1523010360066284,-34,-12,1,1,-7,5,18,-1
1523010360074306,19,10,0,-3,-3,-2,-11,0
1523010360074306,12,-2,1,-11,-4,2,-6,4
1523010360081324,7,0,-2,1,-6,-6,7,0
1523010360081324,-25,-8,-5,0,7,-1,-5,-8
1523010360096364,33,3,-5,-3,1,-2,2,5
1523010360096364,-63,-16,-3,-9,-9,-1,-12,-14
1523010360103384,19,1,2,-1,-4,0,5,4
1523010360103384,1,2,-2,1,4,2,-2,-1
1523010360111404,-27,-11,-2,1,3,-7,-10,-11
1523010360111404,44,8,-1,-12,-23,3,12,12
1523010360126445,7,12,6,-7,-2,-3,4,1
1523010360126445,-36,-10,-3,-1,5,-5,-9,-6
1523010360133462,-16,-11,-2,9,4,13,-4,-11
1523010360133462,9,1,-1,0,0,-6,3,1
1523010360142486,-2,-1,-4,-15,-26,-10,-6,-2
1523010360142486,28,15,4,-5,-1,0,-7,6
1523010360156523,9,5,4,17,24,-3,6,2
1523010360156523,-11,-4,-1,4,-2,-3,-1,-3
1523010360163542,-14,-10,0,6,5,8,5,-2
1523010360163542,-19,-8,-7,-10,-18,-3,-1,-8
1523010360171564,32,25,8,-11,-17,-6,-7,5
1523010360171564,-3,-11,-4,-6,5,-3,-7,-3
1523010360186604,-22,-27,-14,19,33,-15,-5,-4
1523010360186604,10,31,11,-3,-19,4,1,-1
1523010360194625,-7,-9,7,-8,-8,14,-2,-1
1523010360194625,27,-8,-8,15,16,-19,1,9
1523010360208662,-13,43,21,-24,-48,9,-3,-7
1523010360208662,-6,-14,-13,-5,19,52,21,1
1523010360216683,16,4,1,16,31,-8,-2,2
1523010360216683,9,9,0,-22,-5,1,-1,1
1523010360223702,-34,-22,-14,15,22,-30,-11,-10
1523010360223702,-1,-1,2,3,-38,-30,-9,-2
1523010360230721,21,0,-4,-32,-31,22,8,6
1523010360230721,-15,0,5,11,19,9,5,14
1523010360245761,25,-13,-8,6,21,-3,-8,-10
1523010360245761,-44,-3,3,10,16,-6,-7,-14
1523010360254785,-72,-19,-5,11,10,-13,-8,-8
1523010360254785,7,7,0,-2,-15,-2,-5,-1
1523010360268822,20,15,4,-6,0,17,10,6
1523010360268822,58,5,4,6,6,-9,2,9
1523010360276843,-5,0,-5,-25,-51,-15,-4,2
1523010360276843,-6,-4,-5,5,40,17,-4,-13
1523010360283862,-18,1,4,23,9,1,16,2
1523010360283862,13,-8,-3,3,11,-15,-18,-1
1523010360298902,-44,-3,-2,3,3,6,2,-5
1523010360298902,47,11,6,-32,-54,-4,-1,1
1523010360307927,-36,-23,-8,-12,-5,-5,-2,3
1523010360307927,-6,13,1,24,40,2,-2,-7
1523010360313942,17,2,2,-6,-8,-4,-3,0
1523010360313942,28,11,3,3,-7,-2,-6,5
1523010360325974,-16,-11,-2,9,4,13,-4,-11
1523010360325974,9,1,-1,0,0,-6,3,1
1523010360330987,-2,-1,-4,-15,-26,-10,-6,-2
1523010360330987,28,15,4,-5,-1,0,-7,6
1523010360330987,9,5,4,17,24,-3,6,2
1523010360330987,-11,-4,-1,4,-2,-3,-1,-3
1523010360332993,26,-17,-6,-23,-36,-5,1,0
1523010360332993,-23,-7,-1,13,34,4,9,-6
1523010360337003,17,2,-3,8,9,2,17,3
1523010360337003,-10,-3,-1,26,1,17,-9,2
1523010360352044,-48,-11,-5,-8,-5,-2,-4,-18
1523010360352044,31,3,-2,-24,-30,-6,-6,10
1523010360353046,14,9,5,4,8,0,-6,-7
1523010360353046,-26,-6,2,-1,-3,-11,4,-3
1523010360366081,18,13,4,-2,-4,4,2,10
1523010360366081,6,-2,-3,-5,-8,5,6,3
1523010360374103,-20,-11,-6,3,9,-10,-6,-6
1523010360374103,-10,-1,-1,-7,-9,0,2,0
1523010360389142,7,21,12,8,7,5,-2,4
1523010360389142,-2,-8,-2,-4,0,-1,2,-7
1523010360397164,23,4,-1,6,6,-9,-1,5
1523010360397164,-12,-7,-3,0,-7,-14,-3,-7
1523010360403180,5,-11,-14,-13,5,7,-1,-1
1523010360403180,0,5,5,0,7,24,5,9
1523010360411201,4,10,3,-3,-8,-9,-3,1
1523010360411201,-9,0,-4,-3,-9,3,4,-5
1523010360426241,-8,-2,7,20,24,-17,-6,-2
1523010360426241,5,-3,-4,-4,-32,-2,1,2
1523010360433260,2,-5,-11,-23,7,19,-1,3
1523010360433260,13,-6,-3,0,9,-23,3,3
1523010360465345,12,11,2,-4,-4,3,-8,0
1523010360465345,-35,-21,-8,-8,-7,6,-1,-11
1523010360466348,29,6,9,10,-8,8,3,9
1523010360466348,-59,-11,1,7,-7,-10,-6,-16
1523010360468353,14,6,0,11,14,-5,-1,7
1523010360468353,-30,-8,-11,-28,8,1,-4,-2
1523010360471361,26,-11,-4,-1,0,-3,2,0
1523010360471361,2,-12,-13,-2,-1,0,1,3
1523010360486401,40,32,14,0,-13,1,0,1
1523010360486401,15,15,9,3,-2,1,4,5
1523010360493420,-30,-13,-5,-1,0,-2,-4,0
1523010360493420,-88,-25,-9,-11,-6,4,-6,-29
1523010360508460,0,-5,-7,4,-3,-18,-8,-8
1523010360508460,43,12,-1,0,1,13,8,11
1523010360516481,-12,5,4,-1,-10,0,-6,-5
1523010360516481,40,6,3,-4,-1,14,7,12
1523010360523499,-16,-5,-4,14,22,11,0,-3
1523010360523499,3,-5,1,-8,-10,-11,3,-2
1523010360539542,10,2,3,12,8,-2,-5,1
1523010360539542,21,18,3,-26,-12,-11,-9,2
1523010360546561,-21,-25,-6,9,-15,11,3,-4
1523010360546561,-38,3,5,11,15,-1,1,4
1523010360553580,-29,-11,-11,-6,-14,-2,-1,-9
1523010360553580,47,20,1,8,20,13,11,-3
1523010360568620,9,0,-1,2,2,-2,-4,3
1523010360568620,33,0,3,8,1,-17,-5,-4
1523010360576641,-69,-19,-6,-8,-11,4,16,-6
1523010360576641,-26,9,3,-13,-14,10,-15,4
1523010360583660,76,28,4,11,13,4,14,12
1523010360583660,-40,-28,-5,3,-1,1,6,-9
1523010360599702,12,-1,-2,-1,9,-14,-27,-10
1523010360599702,18,2,-1,5,4,-4,3,3
1523010360605718,-6,5,4,-8,-1,2,2,6
1523010360605718,11,-5,-4,-4,-6,-9,-15,-5
1523010360621761,33,4,2,-5,-3,-5,-2,7
1523010360621761,-64,-9,-4,9,0,7,10,-3
1523010360628780,12,-4,0,-10,-7,-2,-4,3
1523010360628780,17,9,2,-5,1,-1,1,3
1523010360636801,-1,5,0,5,3,-5,0,-3
1523010360636801,17,-3,-1,2,-2,-3,-6,0
1523010360643820,-16,-6,-6,-8,3,-4,10,-3
1523010360643820,-28,0,1,6,3,0,-3,-7
1523010360659862,-1,2,1,9,3,-8,-2,2
1523010360659862,27,6,-2,-12,-9,7,2,10
1523010360667884,-24,-17,-6,-15,-20,-8,-2,-13
1523010360667884,-6,-3,-4,16,31,-13,-5,-2
1523010360673900,20,13,6,3,-1,18,-1,-1
1523010360673900,6,-8,-2,-1,4,5,7,7
1523010360688940,-19,2,2,-4,-32,-23,-4,-1
1523010360688940,2,4,-4,-15,4,14,-5,-6
1523010360696961,18,10,2,-1,1,-14,2,6
1523010360696961,14,-3,0,5,-2,12,6,5
1523010360703980,-31,-12,-1,-10,8,8,-9,-11
1523010360703980,21,11,3,19,4,-25,-5,3
1523010360719020,-7,-12,-11,-30,-35,-10,-5,-2
1523010360719020,-34,-13,6,6,3,6,4,-6
1523010360726039,-13,5,-2,-10,-5,-2,-6,0
1523010360726039,28,24,14,-3,3,11,8,11
1523010360734060,-18,-15,-7,7,6,-9,-7,-18
1523010360734060,53,14,2,7,8,-12,-3,4
1523010360749103,-1,-8,0,11,12,4,1,5
1523010360749103,-55,-22,-8,-8,-12,2,-1,-3
1523010360757121,-12,5,5,2,19,8,6,8
1523010360757121,11,3,-1,-8,-30,-12,-9,-2
1523010360764140,-25,9,-3,1,17,2,8,-13
1523010360764140,24,-7,-5,-1,-1,20,17,6
1523010360779179,19,-1,3,6,1,-2,-10,1
1523010360779179,-15,5,1,-1,9,-9,1,0
1523010360786198,4,-11,-6,-11,-21,6,-6,-3
1523010360786198,-7,8,3,-5,-16,-10,-4,-2
1523010360793218,-5,-1,-4,-17,-15,-17,3,1
1523010360793218,-18,0,-3,2,3,18,-4,-1
1523010360817281,-15,-22,-10,5,5,3,4,-3
1523010360817281,15,-2,3,15,20,-3,-10,-1
1523010360818283,19,12,4,14,2,5,5,7
1523010360818283,19,3,-3,-4,7,-18,-8,-2
1523010360831318,-7,7,5,-20,-24,6,9,-6
1523010360831318,-41,-13,-9,9,-19,-2,-20,-9
1523010360839339,22,-4,3,10,15,16,6,8
1523010360839339,-4,11,2,0,-2,-7,-3,-1
1523010360854379,13,-13,-6,-4,4,-4,-2,-1
1523010360854379,4,-2,1,-14,-17,3,-8,-4
1523010360855383,18,21,6,7,10,-2,-26,3
1523010360855383,-45,-11,-2,-2,-1,3,-8,-1
1523010360876438,27,-7,-3,4,13,-4,23,3
1523010360876438,12,7,1,-7,-12,0,8,-1
1523010360883457,-20,-7,-3,2,2,0,6,-6
1523010360883457,32,5,-1,4,4,-1,-2,3
1523010360900502,-9,-3,-1,2,-4,-2,-12,0
1523010360900502,-13,-8,-6,-4,0,-5,2,0
1523010360901505,-11,-3,-4,-2,3,1,2,-4
1523010360901505,12,-2,5,5,3,1,2,-3
1523010360922561,-3,7,3,-2,0,-3,-4,7
1523010360922561,-3,-6,-3,1,11,2,4,-2
1523010360928577,9,-1,0,0,0,-2,-4,-3
1523010360928577,-5,-3,-4,-4,-9,-12,2,-8
1523010360936598,-4,6,5,6,10,2,-2,4
1523010360936598,4,4,2,-12,-14,3,-1,3
1523010360945622,-4,-8,-3,4,14,-2,4,1
1523010360945622,-7,-4,-2,3,-5,-8,4,1
1523010360959659,1,9,4,-6,-12,14,-5,0
1523010360959659,6,-6,-2,-2,0,2,2,-1
1523010360961665,-11,-12,-5,2,-3,0,1,-11
1523010360961665,5,11,0,-1,-1,-14,-2,0
1523010360982721,13,-3,-2,13,25,-24,-10,6
1523010360982721,-34,4,4,-10,-29,18,3,0
1523010360983723,27,2,1,-7,8,25,13,7
1523010360983723,-31,-15,-3,5,11,3,0,-11
1523010360995755,-3,2,-4,0,5,-6,-1,3
1523010360995755,22,0,-5,2,10,-17,-5,3
1523010361004779,-7,-4,-2,-4,-5,5,3,5
1523010361004779,14,7,2,-8,-22,-1,-4,-9
1523010361019819,11,2,1,-1,9,2,0,5
1523010361019819,7,-5,-2,5,5,-14,-2,1
1523010361021825,3,13,1,-8,-19,-12,-1,1
1523010361021825,4,-6,-5,-10,5,7,4,11
1523010361042881,-110,-38,-9,12,11,3,-8,-27
1523010361042881,30,12,2,-8,-6,-12,-3,0
