timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523010236604437,-4,-3,-4,-3,-3,0,-4,2
1523010236604437,2,0,1,-1,0,-2,-28,-4
1523010236605446,10,4,3,2,-1,6,32,9
1523010236605446,-19,-6,-9,-2,-4,-3,17,-6
1523010236612455,-13,-4,-2,-4,-2,-5,38,-1
1523010236612455,8,0,1,-4,-5,-2,-36,6
1523010236615463,-20,-4,3,6,4,-2,1,2
1523010236615463,9,8,-2,1,-1,1,15,8
1523010236616466,0,7,0,-2,-3,-9,-71,-3
1523010236616466,-1,-6,-3,-5,-3,5,5,-7
1523010236626493,-10,-6,-2,-3,1,0,7,-7
1523010236626493,-8,-3,-4,3,0,4,-15,-4
1523010236638530,4,-2,0,-1,0,0,12,1
1523010236638530,-5,-5,1,-2,-2,-1,-4,-9
1523010236646546,18,9,3,-1,-2,-2,-49,-2
1523010236646546,12,7,-1,-1,-1,-2,11,6
1523010236660583,-11,-5,-3,-1,-2,0,-2,-5
1523010236660583,-11,-1,0,-1,1,2,26,1
1523010236675623,-4,-4,-1,-1,-2,-3,8,2
1523010236675623,-13,-5,1,1,0,-10,-44,2
1523010236676626,19,8,0,-1,-1,-3,-12,2
1523010236676626,7,-3,0,1,2,-1,22,6
1523010236722749,0,3,-5,-1,-1,-14,-37,-5
1523010236722749,-2,-8,-2,-4,-5,-2,-16,-9
1523010236723751,21,5,5,0,1,-1,9,6
1523010236723751,1,5,2,1,1,-2,-6,1
1523010236724754,-19,-18,-6,-1,-2,4,10,-2
1523010236724754,-5,9,0,0,0,-1,1,1
1523010236727763,-5,-1,3,1,1,-2,-7,-3
1523010236727763,7,1,-4,0,-1,7,10,5
1523010236734780,17,6,0,1,4,-1,11,8
1523010236734780,-3,-5,-4,-2,2,-4,-5,-1
1523010236742802,-6,-9,-1,0,1,-9,-5,-1
1523010236742802,2,5,2,0,1,4,12,1
1523010236749820,2,-1,-3,-2,-1,-4,57,1
1523010236749820,14,2,-2,-2,-2,-13,-58,3
1523010236764860,2,-2,1,-1,1,9,-17,-11
1523010236764860,-49,-7,-1,0,0,9,-10,-12
1523010236771879,17,4,0,1,-2,-1,-6,-3
1523010236771879,4,1,0,-2,1,2,41,10
1523010236786919,-8,-8,-1,-3,-1,-16,17,-8
1523010236786919,-16,-4,-1,-3,-1,-6,-15,-7
1523010236795943,5,4,0,-2,-3,0,14,-1
1523010236795943,3,-6,-3,1,-4,10,-14,-1
1523010236809980,14,-4,-4,-3,2,26,-27,3
1523010236809980,16,6,0,1,-4,-20,48,6
1523010236816999,-3,2,-2,-5,-1,-1,-18,1
1523010236816999,-6,-7,2,0,2,23,54,-3
1523010236833042,-7,3,1,-1,0,-5,-14,2
1523010236833042,11,4,0,1,4,37,39,-1
1523010236835047,12,2,1,3,4,-2,-14,9
1523010236835047,11,4,-1,-2,5,23,21,2
1523010236855101,-52,-9,3,-1,-1,-17,7,-11
1523010236855101,7,-3,-5,-1,3,16,24,1
1523010236862119,7,-2,-1,-2,-5,-22,7,9
1523010236862119,0,4,-1,-3,0,9,34,2
1523010236870140,4,-3,-2,0,-2,-11,-22,1
1523010236870140,3,-2,0,2,14,58,-33,3
1523010236877159,-5,3,2,4,-4,-14,-12,-3
1523010236877159,-1,-3,-3,-3,-4,-19,28,1
1523010236893202,4,1,3,-1,1,10,-29,5
1523010236893202,-2,-1,0,-1,-6,-34,8,-5
1523010236895207,-11,-2,-5,-7,-5,18,16,-3
1523010236895207,-3,0,1,2,0,8,-37,-2
1523010236916263,9,6,1,5,4,30,78,10
1523010236916263,-7,-9,-6,-6,-5,-61,11,0
1523010236917266,1,10,3,1,1,16,-29,-5
1523010236917266,-6,-1,2,1,-1,-16,-1,-2
1523010236930300,9,-4,-2,-7,-18,-82,57,7
1523010236930300,0,-4,-1,0,-3,15,-71,0
1523010236937319,-21,-10,-2,-3,-4,3,20,3
1523010236937319,7,8,4,7,11,60,-31,-8
1523010236953362,-3,1,2,2,1,-11,-22,-2
1523010236953362,3,1,-2,-1,-2,18,54,7
1523010236955367,12,-1,0,3,3,6,-2,10
1523010236955367,-2,4,0,-3,-6,-4,-32,1
1523010236975421,-8,1,0,4,5,10,-12,-10
1523010236975421,6,-2,1,0,3,19,-36,-5
1523010236977426,-4,-3,-3,-6,-1,20,-19,-7
1523010236977426,2,1,-3,3,6,7,30,3
1523010236990460,-1,1,-2,0,0,15,11,-7
1523010236990460,0,-1,-1,1,0,-13,2,3
1523010236997479,2,5,-1,-1,2,-17,-2,-7
1523010236997479,-11,-5,-1,-4,-2,-1,-69,-11
1523010237013522,4,2,0,-3,-6,-41,-6,7
1523010237013522,11,-1,0,0,-1,-6,3,0
1523010237014524,4,0,3,3,3,1,-33,3
1523010237014524,-43,-14,-7,-6,-6,-19,-31,-11
1523010237036583,5,3,0,-3,1,-12,51,2
1523010237036583,5,-1,-3,-7,-9,-24,2,4
1523010237041596,11,1,-1,9,1,-6,45,-2
1523010237041596,11,3,2,0,-2,-4,77,7
1523010237049618,-4,-5,-4,-3,0,-6,-46,-4
1523010237049618,-6,-4,-5,-5,-13,-50,23,-22
1523010237058642,-4,-2,-1,-3,2,45,26,-1
1523010237058642,-6,-5,-2,-2,-2,-24,-1,-1
1523010237073682,-15,-6,-4,-4,-5,32,-27,-3
1523010237073682,1,3,0,0,3,2,-37,3
1523010237074684,-10,-6,-2,0,2,13,4,-8
1523010237074684,5,1,-3,-3,-2,-9,-12,-1
1523010237095740,8,5,1,0,6,56,-8,1
1523010237095740,-7,-4,-5,-7,-13,-18,59,5
1523010237097746,-13,-8,-1,-2,0,-23,-75,-10
1523010237097746,15,1,-1,2,4,33,-7,9
1523010237109778,-6,1,1,1,-3,-10,40,-2
1523010237109778,-4,1,3,4,6,20,-104,-7
1523010237118802,-2,0,1,-1,0,5,-27,-1
1523010237118802,6,-1,0,-3,-4,-18,32,3
1523010237132839,12,3,-3,4,1,20,-4,-3
1523010237132839,-4,-6,-1,0,3,20,-6,4
1523010237134844,-9,1,0,-2,-1,-17,-3,-1
1523010237134844,-1,-2,0,-1,-5,-12,-26,-6
1523010237155901,9,-4,-4,-7,-3,-20,-40,-9
1523010237155901,13,2,0,2,2,11,51,1
1523010237157906,-21,-2,-1,-1,-4,-11,-10,2
1523010237157906,4,-9,-2,-2,0,-3,-3,-5
1523010237169938,-20,-6,-2,-3,0,-24,3,-4
1523010237169938,18,4,0,-3,-2,11,0,0
1523010237178962,2,5,-5,-3,-3,18,34,-5
1523010237178962,3,0,1,1,-3,-18,20,9
1523010237192999,2,-8,2,5,2,34,61,-3
1523010237192999,1,9,1,3,5,14,-4,5
1523010237195004,2,-5,-1,2,0,-5,61,2
1523010237195004,-7,2,-1,3,3,-5,35,-2
1523010237223079,5,-3,-2,-1,-2,1,19,2
1523010237223079,-3,-2,-4,-2,-4,2,-41,-1
1523010237225084,1,5,-3,-2,1,-24,17,-2
1523010237225084,10,1,2,3,4,15,-23,1
1523010237229095,-9,-2,-1,-2,-2,-19,4,-1
1523010237229095,3,4,2,0,1,-14,-44,0
1523010237238119,12,-4,-4,-4,2,49,0,7
1523010237238119,-26,-7,1,1,-1,-13,-46,11
1523010237253159,-5,-1,0,-2,0,32,3,5
1523010237253159,-5,3,-2,5,8,16,-11,-1
1523010237255165,6,1,4,1,-2,-1,29,-10
1523010237255165,3,6,-1,-2,-3,-4,17,-10
1523010237276220,8,6,6,1,5,10,91,1
1523010237276220,-12,-4,1,-5,-5,5,41,-12
1523010237277223,-7,-14,-3,-2,-1,-9,-29,-9
1523010237277223,2,3,-3,-4,-3,-7,-26,-6
1523010237289255,10,3,0,1,0,-16,-28,8
1523010237289255,-1,-2,-1,0,0,-6,-1,9
1523010237298279,7,5,3,4,5,8,12,19
1523010237298279,-4,-3,1,-5,-9,-29,-47,22
1523010237313319,-1,-3,-3,-2,0,2,44,22
1523010237313319,-15,-3,1,4,6,-4,32,10
1523010237315324,2,-1,-1,-6,-10,-11,-14,17
1523010237315324,4,-1,-2,9,11,18,75,-5
1523010237335378,5,5,1,-3,0,11,23,-3
1523010237335378,10,1,3,3,1,-9,60,9
1523010237337383,-4,-1,-1,-3,-2,-10,-51,1
1523010237337383,-4,2,-2,-7,-9,-37,-46,3
1523010237349415,-3,0,0,2,1,-7,-42,11
1523010237349415,-15,-7,-3,-3,-8,-14,-16,-4
1523010237358439,2,-2,-1,0,-3,-10,5,-3
1523010237358439,2,0,-2,-3,-3,19,53,-16
1523010237373479,4,2,2,3,2,11,64,-14
1523010237373479,7,1,0,-2,-5,-11,-37,-2
1523010237374482,-10,-2,-5,-4,-4,1,12,-13
1523010237374482,1,5,4,2,5,30,52,-14
1523010237395538,2,3,4,5,-4,-20,-92,4
1523010237395538,1,-4,-1,3,5,6,38,4
1523010237397543,-6,0,-2,-3,-7,-14,-70,-9
1523010237397543,-4,-6,-3,-2,0,0,24,-3
1523010237409575,-8,-4,-2,-5,-5,-1,-78,-20
1523010237409575,5,5,-2,-2,-6,-1,8,-15
1523010237418599,1,-2,-2,-2,-1,-12,-4,-12
1523010237418599,-6,-6,-3,-4,-4,-4,-6,-3
1523010237434642,4,1,-1,-1,-1,4,-4,-11
1523010237434642,-15,-12,-5,-4,-4,-2,43,4
1523010237439655,12,5,2,4,4,2,69,-13
1523010237439655,4,-4,-3,0,-3,3,22,2
1523010237455698,-3,-3,-3,1,1,10,40,-6
1523010237455698,6,5,0,-4,-6,-25,10,-7
1523010237457703,1,4,-1,-1,-3,-2,-50,-13
1523010237457703,-2,-3,2,-1,-3,-9,-21,-7
1523010237469735,-7,-8,-4,1,1,13,-29,-9
1523010237469735,-3,3,-2,2,3,11,-17,-9
1523010237478759,0,2,3,3,1,-21,-20,7
1523010237478759,6,2,-2,-4,-9,-5,19,7
1523010237493799,-3,-1,-1,-4,-8,-31,86,12
1523010237493799,-3,-1,-2,-9,-8,11,-26,-5
1523010237494802,-5,-3,1,8,24,9,30,5
1523010237494802,-1,0,1,-1,-2,3,13,2
1523010237515858,8,1,1,3,-1,5,22,15
1523010237515858,-5,-2,-2,-4,-7,-5,-95,2
1523010237521874,-2,-4,-3,-6,-7,3,43,10
1523010237521874,-2,2,-2,0,5,-1,-10,-1
1523010237529895,0,-4,-5,-8,-6,13,-36,-4
1523010237529895,8,-1,2,7,4,21,42,-2
1523010237538920,-10,-2,-1,-6,-9,-10,-18,1
1523010237538920,7,1,-1,-5,-21,-1,-22,-1
1523010237552956,-16,-6,-2,-1,20,-10,-22,-8
1523010237552956,4,2,-1,2,28,25,66,-3
1523010237554963,4,-4,-1,1,-6,47,58,6
1523010237554963,-1,-1,-1,6,20,-12,-80,-1
1523010237576018,14,8,3,14,-2,-4,26,8
1523010237576018,-5,-10,-7,-1,-1,-30,-47,-6
1523010237577020,-3,0,1,-11,-12,9,-87,-16
1523010237577020,3,9,5,2,14,2,-21,-2
1523010237589061,7,-6,-4,-12,-18,-15,-30,-2
1523010237589061,-17,-3,0,0,-3,15,-29,-7
1523010237598076,-4,-1,0,2,-3,-6,51,-1
1523010237598076,4,-2,0,-4,-5,1,82,-3
1523010237613117,-5,13,1,-1,5,35,-97,-3
1523010237613117,4,-2,-1,-5,-16,-39,99,20
1523010237615122,-4,5,5,3,-6,-62,-71,-18
1523010237615122,-2,-8,-4,-3,7,21,9,4
1523010237636178,2,6,2,0,4,20,56,2
1523010237636178,8,12,1,-6,-20,-33,-39,-5
1523010237637180,-12,-14,-5,-3,21,-2,94,-7
1523010237637180,-3,-4,-2,4,-3,-9,16,2
1523010237649212,-4,-12,-8,-11,-30,-24,-12,-1
1523010237649212,9,17,3,10,4,-6,-2,-10
1523010237658237,6,-7,-1,-3,-5,13,35,11
1523010237658237,-23,-8,1,-2,1,-15,-78,-19
1523010237672274,5,0,-1,2,4,6,21,4
1523010237672274,6,1,1,-4,-1,11,28,7
1523010237687314,8,7,1,4,9,52,22,8
1523010237687314,-22,-10,-2,-6,-14,0,26,3
1523010237694332,-4,-2,-2,3,-3,0,-23,-4
1523010237694332,3,-6,0,1,18,2,-56,-1
1523010237703356,14,5,-2,0,-4,-16,-44,7
1523010237703356,7,9,4,0,-4,-15,-16,7
1523010237718396,-5,-1,-1,-3,5,-13,-6,0
1523010237718396,9,-2,-1,-1,1,16,-7,-5
1523010237720402,-11,-9,-4,-2,0,-9,11,0
1523010237720402,-6,-3,-3,-1,1,13,71,5
1523010237740455,4,5,0,-4,7,70,0,-3
1523010237740455,-10,-9,-1,8,4,-21,32,-1
1523010237742461,8,5,1,2,0,4,10,9
1523010237742461,11,0,-1,-3,-10,-5,3,-4
1523010237754493,3,1,1,4,13,-21,-14,1
1523010237754493,-6,-9,-4,-12,-9,18,-7,1
1523010237764519,-12,5,-1,1,-4,-21,-5,-12
1523010237764519,3,9,0,1,-2,12,-11,-1
1523010237778556,7,-7,-3,2,0,-26,39,-5
1523010237778556,2,1,-1,-3,-2,6,-16,2
1523010237779559,-2,-7,-1,-1,-2,-3,-9,-2
1523010237779559,-3,-4,0,-1,2,4,-5,0
1523010237801617,-21,-2,0,2,-1,-14,33,-3
1523010237801617,-6,-5,-3,-3,-3,7,-19,-2
1523010237806631,12,0,-1,-1,2,14,4,4
1523010237806631,12,9,2,5,7,3,-11,2
1523010237814652,-5,-8,-5,-5,-2,7,24,-8
1523010237814652,0,5,3,2,1,3,-2,2
1523010237823676,-2,-2,-1,-2,-1,40,-25,-1
1523010237823676,0,-7,0,-1,-2,-40,27,6
