timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1520204853430171,32,-7,-11,-49,40,-33,38,17
1520204853430171,43,15,-4,71,-86,0,37,-68
1520204853432179,11,19,16,-6,121,-8,-76,-9
1520204853432179,-7,-10,-15,-10,-33,12,71,-89
1520204853453233,-59,-9,-11,-21,-6,25,-23,-12
1520204853453233,-36,-31,-14,-13,-42,-20,-37,62
1520204853454236,-13,4,-5,12,-59,38,35,-81
1520204853454236,-7,16,31,-31,19,-41,-31,32
1520204853467273,9,1,-9,-24,-13,5,-31,-111
1520204853467273,-25,-7,1,37,-17,-28,18,41
1520204853475291,-22,-2,-7,-44,-27,-1,-28,-38
1520204853475291,32,-7,-15,40,8,19,7,4
1520204853490331,-74,8,18,-45,-21,-56,-11,-23
1520204853490331,14,2,3,27,34,21,-5,112
1520204853492338,67,-14,-13,-50,-31,-9,25,-44
1520204853492338,-14,-2,-1,38,59,-21,-3,6
1520204853513392,66,20,14,35,18,26,16,73
1520204853513392,-17,-4,-3,-53,-20,-6,-2,48
1520204853514395,-18,-20,-12,-56,-23,30,-33,30
1520204853514395,26,26,22,26,38,-21,-47,26
1520204853526427,17,-3,4,99,83,-7,50,15
1520204853526427,17,17,12,20,16,-3,-28,-45
1520204853541467,-18,-3,-4,-18,14,38,30,-25
1520204853541467,65,1,-4,-35,-58,-11,-36,49
1520204853550492,-26,-15,-12,-42,-12,27,49,60
1520204853550492,-4,-4,4,22,9,-14,-8,-41
1520204853552496,-1,-3,-7,9,4,16,8,23
1520204853552496,-17,1,3,11,-22,4,8,-105
1520204853573552,30,-15,-16,-5,-40,-19,-73,30
1520204853573552,11,-7,-9,-56,-35,-29,-3,-43
1520204853574555,21,13,8,12,19,5,10,-8
1520204853574555,-25,1,0,18,2,12,42,8
1520204853586587,50,12,11,-11,-28,12,0,-17
1520204853586587,12,8,2,-15,0,-23,-39,-18
1520204853595613,-31,-5,1,24,7,-10,-35,-15
1520204853595613,16,-6,-7,7,-5,-24,28,-28
1520204853610651,6,-1,-1,-25,-20,4,-22,-28
1520204853610651,23,3,-1,4,7,30,48,4
1520204853612656,25,8,4,30,32,-35,-7,-48
1520204853612656,-18,-10,-8,-11,-13,15,14,7
1520204853632711,4,2,0,-13,-31,-34,-37,37
1520204853632711,-10,0,4,15,35,-2,5,-61
1520204853634715,29,12,3,8,-14,-7,10,-60
1520204853634715,-70,-29,-15,-27,1,51,-5,98
1520204853646747,90,19,6,10,1,-28,33,28
1520204853646747,-42,-9,0,8,14,-13,0,73
1520204853655771,3,-4,-4,-9,-22,-15,-4,17
1520204853655771,48,6,-2,3,9,45,11,-22
1520204853670811,16,6,2,8,4,24,2,-43
1520204853670811,-34,-2,-2,-9,7,7,11,-1
1520204853671814,-24,-12,-2,3,-4,-14,-12,0
1520204853671814,-14,6,-6,-3,-13,-28,-11,-17
1520204853692869,40,10,5,2,5,32,17,-39
1520204853692869,-52,-8,-2,-1,0,-25,-8,-65
1520204853694875,11,1,1,4,4,12,-12,-21
1520204853694875,-51,-13,-3,-2,-8,-12,14,-10
1520204853706907,8,9,4,-5,-3,29,-4,93
1520204853706907,63,5,-10,-8,-1,-32,21,-51
1520204853715931,-51,-6,4,12,6,-21,-12,6
1520204853715931,35,5,4,-4,-4,2,8,-18
1520204853730971,-24,-6,-4,-7,-14,-15,-17,19
1520204853730971,31,-6,-4,3,9,8,3,-12
1520204853731974,-69,-11,-4,2,5,35,3,46
1520204853731974,60,6,-1,-4,-12,-28,6,0
1520204853753029,-8,-9,-2,1,2,9,-2,-6
1520204853753029,-7,6,0,-3,0,-1,-19,-16
1520204853755035,-31,1,-1,3,4,-1,10,-78
1520204853755035,-19,-4,0,-5,-7,-3,-15,73
1520204853767067,9,-3,-4,-1,-3,-2,-9,-19
1520204853767067,-61,-10,-1,0,6,12,10,42
1520204853776091,13,-9,-7,-3,-6,-10,0,15
1520204853776091,-24,2,3,2,2,4,6,-25
1520204853790128,64,6,-6,-4,-4,-4,-10,59
1520204853790128,8,-8,-3,0,2,-1,7,-25
1520204853792134,-14,10,5,0,0,4,-1,12
1520204853792134,16,-2,1,4,0,6,-3,19
1520204853813189,19,7,7,1,2,6,2,-31
