timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1520336474384400,-7,13,13,1,-6,-14,-15,30
1520336474384400,-2,4,1,0,-1,1,1,11
1520336474391424,2,-3,-2,-4,-1,4,12,33
1520336474391424,1,2,4,4,0,0,16,9
1520336474394425,0,-9,-15,-8,1,5,-10,-14
1520336474394425,2,3,8,7,2,0,11,-9
1520336474396431,-11,0,-7,-11,-3,-3,-18,-29
1520336474396431,-12,4,11,7,3,2,4,-2
1520336474397434,4,-11,-4,1,1,1,5,8
1520336474397434,7,-19,-23,-14,-8,-17,-44,-76
1520336474412473,10,-8,-3,2,4,10,24,37
1520336474412473,6,-3,-4,-4,-3,0,-13,-47
1520336474421497,-6,-7,8,7,1,-11,-20,27
1520336474421497,-11,40,9,2,2,19,52,35
1520336474427514,-14,11,16,11,-3,-13,-18,22
1520336474427514,14,-18,-21,-15,-12,1,5,-24
1520336474441553,13,-21,-10,-4,10,-13,-21,-33
1520336474441553,-1,9,4,4,13,3,-9,3
1520336474457598,-20,13,6,-2,-12,-12,-13,-15
1520336474457598,-5,13,9,5,8,9,21,53
1520336474457598,-6,2,-6,-9,-35,3,-21,-30
1520336474457598,-19,-5,1,3,23,-2,34,8
1520336474504719,8,-2,-7,0,56,-10,-9,-13
1520336474504719,7,-10,-9,-1,19,5,33,3
1520336474505722,-19,22,20,11,4,15,49,63
1520336474505722,9,-17,-19,-12,-22,-20,-29,-68
1520336474505722,-16,8,11,4,-11,3,-4,13
1520336474505722,10,2,5,-1,-14,-5,2,24
1520336474509732,-10,0,0,0,6,-1,16,-1
1520336474509732,4,1,1,1,2,8,-1,28
1520336474515748,12,-22,-20,-9,-9,11,6,-56
1520336474515748,-14,7,6,-1,-5,-25,-60,-18
1520336474524772,9,-16,-13,-2,-2,17,54,10
1520336474524772,-8,14,16,9,13,-1,-7,53
1520336474530788,11,-14,-14,-11,-5,0,-18,-26
1520336474530788,-7,12,9,7,0,14,18,22
1520336474546831,-2,8,5,1,-15,-8,-22,-8
1520336474546831,-9,-1,-4,2,-3,-2,3,-13
1520336474553850,5,7,2,1,26,-11,20,44
1520336474553850,1,-18,-9,4,3,36,72,41
1520336474568889,8,29,8,3,10,-36,-107,-51
1520336474568889,0,1,3,3,0,24,49,33
1520336474577914,0,-6,-2,-3,-29,-6,6,-25
1520336474577914,0,-3,5,6,14,6,15,8
1520336474591951,1,-6,-1,0,-7,-6,12,41
1520336474591951,14,-12,-12,-8,0,-5,-21,-62
1520336474593956,-12,9,8,10,5,16,60,45
1520336474593956,-4,-9,-11,-16,-16,-31,-76,-65
1520336474615012,5,-16,-10,-6,-23,0,5,-6
1520336474615012,16,-15,-21,-13,11,-13,-59,-55
1520336474617018,-9,8,6,3,-7,15,24,31
1520336474617018,0,2,0,-2,-1,0,-2,-13
1520336474637071,0,-3,-5,-8,-16,-20,-50,7
1520336474637071,-12,10,9,4,-5,2,23,8
1520336474639077,13,-6,-4,-4,-25,-11,-12,-18
1520336474639077,10,-16,-24,-16,4,-22,-42,-55
1520336474652111,-2,5,0,3,18,22,53,15
1520336474652111,-14,12,17,10,17,9,53,88
1520336474654116,1,0,-1,-6,-21,-28,-71,-62
1520336474654116,-6,-1,-1,0,-2,12,25,20
1520336474675172,-8,-2,6,5,17,9,28,8
1520336474675172,0,-2,-5,-4,-17,1,0,1
1520336474676175,-10,-2,1,6,4,-2,-5,30
1520336474676175,0,13,1,3,3,-5,-2,1
1520336474697231,3,-6,-4,-2,10,20,28,-14
1520336474697231,-4,6,8,1,-22,-24,-69,4
1520336474699236,-2,0,-1,2,10,0,2,23
1520336474699236,-5,3,-1,0,-11,0,-5,-4
1520336474712271,5,-7,-7,-9,6,0,18,-2
1520336474712271,9,-9,-10,-4,2,1,-1,-30
1520336474714276,1,-5,-6,-5,-10,-7,-1,-9
1520336474714276,-3,8,6,10,23,4,3,15
1520336474735332,3,-5,-4,0,0,-4,-23,-16
1520336474735332,-8,3,4,-4,-8,-17,6,11
1520336474736335,2,-1,-3,-2,16,23,13,-11
1520336474736335,1,-2,4,5,2,15,-1,2
1520336474757391,-3,1,3,3,-6,-14,-16,-8
1520336474757391,0,-9,-7,-3,6,7,3,-18
1520336474759397,-8,19,12,8,2,-1,9,13
1520336474759397,-5,-3,2,-1,-2,-2,5,5
1520336474771428,-1,0,-3,0,-8,-8,4,0
1520336474771428,0,-12,-9,-3,5,13,12,-1
1520336474780452,2,1,-1,0,-5,-13,-14,4
1520336474780452,1,7,4,2,3,-4,5,11
1520336474794490,3,-2,-2,-5,-17,-5,-15,-14
1520336474794490,3,-4,-3,1,24,6,22,1
1520336474796495,-5,9,7,5,-6,8,-2,5
1520336474796495,7,-6,-3,-3,-3,-8,-6,-17
1520336474817551,-5,-3,-1,3,6,6,16,16
1520336474817551,5,-1,-3,-1,4,0,1,-30
1520336474819556,-6,6,7,-3,-9,-5,4,42
1520336474819556,-2,5,5,5,-10,-1,-2,-3
1520336474831588,4,-1,-6,-5,6,3,-12,-25
1520336474831588,-6,8,6,7,-4,0,-1,25
1520336474840613,-5,-3,-5,-1,4,-1,-6,5
1520336474840613,2,3,5,5,-1,1,13,-21
1520336474854649,4,-9,-5,-4,0,-4,-9,-3
1520336474854649,-7,7,4,-5,-7,-9,3,5
1520336474856655,4,-8,-16,-10,-8,1,-19,-5
1520336474856655,-5,-8,1,3,1,10,36,46
1520336474884730,5,5,0,2,-6,-8,-23,-24
1520336474884730,8,9,3,-1,7,5,-2,-13
1520336474886735,-1,3,-7,-12,2,-4,-1,-10
1520336474886735,4,-1,-12,-17,-6,3,4,-12
1520336474890746,-4,-14,-6,6,-5,-8,-17,-6
1520336474890746,-5,-11,-9,-3,-7,-4,-10,76
1520336474899770,-1,13,13,17,3,-5,-25,-16
1520336474899770,10,-11,-7,1,18,11,0,-30
1520336474914810,8,-19,-8,-2,2,-6,-18,26
1520336474914810,15,84,58,26,10,16,7,-23
1520336474916815,3,-38,-20,-13,-7,-7,5,-67
1520336474916815,-12,11,1,-9,-12,-15,-36,61
