timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1520336646960475,5,-20,-12,-3,-2,-1,25,64
1520336646960475,-11,-21,-21,-6,-3,1,-11,-66
1520336646961478,-31,-88,-46,-20,-9,-8,7,-23
1520336646961478,-3,-50,-9,0,4,5,12,-13
1520336646962480,20,36,23,12,2,-7,-74,-79
1520336646962480,5,-9,3,3,6,14,65,-9
1520336646963483,-28,-25,-17,-9,-5,-5,1,46
1520336646963483,-19,-23,-35,-22,-20,-29,-70,6
1520336646973509,-11,-10,-1,-1,3,5,37,-46
1520336646973509,10,5,-6,-2,-1,-2,23,68
1520336646977520,19,42,20,6,-1,-3,-25,-66
1520336646977520,8,23,17,9,10,20,55,8
1520336646987547,0,14,14,7,2,5,16,3
1520336646987547,-9,6,11,6,2,12,67,-68
1520336647002587,-25,-15,-18,-11,-13,-40,-69,-103
1520336647002587,0,-42,-27,-20,-9,-11,-11,12
1520336647007600,43,60,45,8,1,-2,0,-19
1520336647007600,-46,-49,1,-1,-3,-3,-1,-47
1520336647022640,12,-7,5,5,2,19,53,112
1520336647022640,20,27,9,5,-3,-1,-6,13
1520336647032667,27,-16,-10,1,3,17,68,32
1520336647032667,-3,3,-7,-7,-6,-15,5,104
1520336647045702,-18,8,11,7,8,6,-12,-111
1520336647045702,12,39,17,7,0,-6,-3,54
1520336647086811,9,3,6,4,-1,-8,-85,-100
1520336647086811,9,4,9,8,11,16,52,7
1520336647087814,-29,-51,-13,-4,-2,8,87,-84
1520336647087814,44,85,18,7,4,-5,-77,-60
1520336647090822,-19,-44,-16,-2,-1,3,33,84
1520336647090822,8,71,16,-2,-3,-10,-45,17
1520336647091824,10,-20,-4,-4,2,2,0,38
1520336647091824,19,-24,3,-2,0,5,91,19
1520336647096837,-7,0,0,8,1,5,9,-72
1520336647096837,13,-15,-5,0,4,17,42,59
1520336647104859,1,10,6,-4,-13,-27,-62,3
1520336647104859,-7,-2,3,-4,-6,2,78,71
1520336647113883,6,-7,-15,-14,-20,-16,-58,54
1520336647113883,-24,-28,-10,-2,-12,0,77,-69
1520336647127920,32,27,-2,-3,4,6,-9,28
1520336647127920,-24,-30,-9,7,43,5,-59,-100
1520336647141957,2,17,8,2,2,4,55,-17
1520336647141957,-11,-11,-5,-2,-2,1,-53,-55
1520336647159003,-7,-1,3,3,-3,1,6,-34
1520336647159003,-7,-7,-17,-18,-23,-11,-32,-58
1520336647160006,-5,-28,-18,-13,1,1,14,-5
1520336647160006,10,18,-4,-5,-9,-18,-57,20
1520336647172037,-8,-44,10,15,5,13,40,36
1520336647172037,-11,49,15,12,6,21,78,85
1520336647181062,13,-11,4,-1,-2,-14,-87,-49
1520336647181062,10,-15,8,8,0,2,49,28
1520336647196102,-42,-26,-9,-2,2,-9,-60,97
1520336647196102,18,-18,-12,-1,-8,-8,-24,110
1520336647198107,7,12,-2,-11,-8,-6,-25,17
1520336647198107,3,-8,-1,-1,9,11,95,42
1520336647218160,14,22,-6,-9,-10,-2,-42,-32
1520336647218160,-1,-12,4,-2,-25,-16,-48,-128
1520336647220166,-13,19,9,1,-32,4,82,-31
1520336647220166,-11,-12,-5,-17,-22,-7,-69,-56
1520336647232198,-7,24,12,30,101,33,38,17
1520336647232198,6,-10,-4,5,10,17,48,20
1520336647241222,-17,7,6,9,13,-23,-41,-8
1520336647241222,10,6,-6,-4,-21,-4,79,89
1520336647256262,37,4,-17,-19,-46,-29,-110,-128
1520336647256262,-28,-7,5,3,12,27,127,106
1520336647257264,-6,-29,-22,-10,-4,-11,-73,-36
1520336647257264,29,36,11,-2,-12,-29,0,21
1520336647278320,37,25,24,8,5,33,0,63
1520336647278320,-12,-15,-5,-2,-4,-30,-45,22
1520336647280326,-21,-17,-5,-5,-5,11,57,30
1520336647280326,-10,37,15,16,20,16,40,3
1520336647292358,-30,-1,-4,-5,-7,-5,30,29
1520336647292358,-14,-13,-15,-4,-7,-4,-102,-61
1520336647301382,27,4,-3,-2,9,11,96,5
1520336647301382,-9,-21,-10,-4,17,15,23,-8
1520336647316422,-4,25,25,13,-6,-13,-16,-35
1520336647316422,-11,-17,-25,-24,-37,-42,-105,-77
1520336647317424,3,21,-1,-6,10,-18,2,85
1520336647317424,36,-18,-4,-3,-24,44,68,39
