timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1522653372534524,9,-1,4,7,4,-2,-11,-11
1522653372534524,-18,-2,-2,7,-22,-4,16,-13
1522653372535522,-1,2,2,9,31,10,-3,5
1522653372535522,-1,5,-3,-20,-23,-15,-21,9
1522653372539533,7,5,1,12,-18,11,18,-1
1522653372539533,9,-7,-7,3,50,1,-33,-11
1522653372539533,2,5,-5,-19,-33,-7,15,1
1522653372539533,1,8,5,6,28,8,-1,-2
1522653372546551,-10,-10,-1,1,-4,-17,-33,-5
1522653372546551,24,5,4,7,-56,0,24,-8
1522653372555576,-21,6,-1,9,51,10,6,12
1522653372555576,-11,-21,-11,-21,-15,-4,-6,8
1522653372560589,-2,-3,-2,-9,-1,-11,5,-6
1522653372560589,19,24,6,18,-4,2,-1,-5
1522653372575629,-1,-3,0,-12,-1,0,-10,2
1522653372575629,-1,-1,-3,-6,-11,5,6,8
1522653372584653,-12,-16,-5,11,3,0,-9,-7
1522653372584653,-16,-9,-6,-16,-28,-17,6,3
1522653372600702,14,7,1,5,2,-3,-5,5
1522653372600702,-17,-10,-3,-15,31,9,11,-3
1522653372606712,29,8,2,2,-5,6,-6,4
1522653372606712,-9,-3,5,20,28,5,9,0
1522653372620748,-2,2,-2,-13,-31,-14,-12,-3
1522653372620748,-13,-14,-1,4,6,-8,1,-2
1522653372661858,-1,2,0,-8,12,1,10,7
1522653372661858,-8,-4,-1,-10,-1,6,7,17
1522653372662861,-4,-8,-2,-5,-17,-5,-12,-10
1522653372662861,2,2,3,14,9,-9,-14,-9
1522653372666871,2,6,-1,0,-11,-6,6,4
1522653372666871,4,-3,2,-7,-2,4,0,3
1522653372667874,-9,-4,-7,-6,7,6,-15,-4
1522653372667874,-3,-9,-2,2,11,14,33,-5
1522653372672887,-13,-9,0,13,1,-9,-15,-5
1522653372672887,9,12,-2,-13,-23,-20,-12,2
1522653372680908,2,-3,1,9,42,9,-9,5
1522653372680908,5,-11,-8,1,-32,-9,13,-9
1522653372689933,-1,2,3,-4,-21,-9,-31,4
1522653372689933,-17,-11,-3,-1,32,21,40,2
1522653372702967,6,-7,-3,-8,-34,-31,-16,-5
1522653372702967,-7,18,3,19,11,21,5,-8
1522653372711992,1,-10,-3,-8,-21,-7,-12,-2
1522653372711992,-14,-13,-7,-15,12,-17,-30,2
1522653372734050,0,4,1,0,-5,10,31,-3
1522653372734050,5,-1,1,2,-21,-21,-15,-4
1522653372736056,3,2,0,8,43,9,4,1
1522653372736056,1,5,2,-7,-17,-24,-28,-3
1522653372748087,-9,-13,-8,2,7,25,33,1
1522653372748087,-1,-4,-5,-8,-22,-7,-9,-5
1522653372757112,1,5,2,-3,17,14,22,5
1522653372757112,-3,-6,-1,0,8,0,3,3
1522653372772151,2,2,1,8,-10,-14,-15,0
1522653372772151,3,6,5,-4,4,7,5,3
1522653372773154,-2,1,-5,-15,-22,-1,11,-3
1522653372773154,3,-1,1,10,7,-2,1,6
