timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1522653615134258,10,2,6,-1,26,-10,68,22
1522653615134258,5,22,-6,12,-34,26,39,-12
1522653615138268,-29,-39,-5,2,10,28,-14,-6
1522653615138268,27,46,15,18,20,6,-17,8
1522653615139272,-7,-50,-17,-10,-7,-4,-32,-3
1522653615139272,22,28,-2,-37,-110,-42,2,23
1522653615141282,12,29,13,18,101,17,-91,11
1522653615141282,2,-17,-6,1,-82,0,98,28
1522653615145287,-37,21,10,22,13,5,41,-15
1522653615145287,-9,-2,4,-8,74,45,-72,29
1522653615154312,-17,-16,-10,-15,-97,-26,90,-12
1522653615154312,0,42,25,6,15,3,83,20
1522653615160327,36,-25,-1,32,24,12,26,12
1522653615160327,-20,10,-2,-5,32,34,66,41
1522653615174384,-6,2,1,9,-17,4,3,-3
1522653615174384,7,-21,-3,6,19,-25,-38,-47
1522653615185394,1,13,4,-3,-62,-13,-68,10
1522653615185394,-6,-11,-3,4,25,14,13,4
1522653615205447,-12,-7,-7,-10,62,30,3,-53
1522653615205447,16,-21,-3,12,-29,-20,-91,0
1522653615207456,-2,16,-5,-15,-40,-37,6,-3
1522653615207456,0,20,17,31,93,40,37,-7
1522653615218482,32,18,2,-20,-24,-23,-87,-2
1522653615218482,-9,-42,-7,6,-2,26,40,16
1522653615260594,-7,-3,-13,-10,-46,-41,-91,11
1522653615260594,28,30,14,24,42,11,17,-4
1522653615261597,-10,-5,12,15,-13,-5,14,-7
1522653615261597,3,-14,-11,-3,38,33,103,23
1522653615265607,1,-19,3,5,-15,-5,-77,-7
1522653615265607,8,21,10,14,8,11,-48,-5
1522653615266610,-18,-47,-13,-16,-22,-7,-50,-15
1522653615266610,5,34,-2,-17,18,4,20,22
1522653615271623,-2,-34,-14,10,21,-5,4,0
1522653615271623,0,-25,3,2,-8,1,-32,-4
1522653615280647,6,-2,0,14,50,14,-67,-5
1522653615280647,-12,29,-7,-24,-80,-46,25,-22
1522653615293682,3,4,3,-10,51,50,-47,-7
1522653615293682,-9,-37,-7,-9,-58,-43,-24,-17
1522653615302706,7,7,10,23,-22,2,75,22
1522653615302706,-4,-25,-3,-5,55,15,38,-9
1522653615308722,5,6,-10,-16,-94,-52,21,1
1522653615308722,-6,-10,-4,4,43,38,51,-7
1522653615331783,-3,-8,-2,-4,-4,-12,-2,-26
1522653615331783,4,-16,-5,-9,-76,-59,-96,22
1522653615332786,13,32,13,17,66,59,67,-10
1522653615332786,4,-5,3,13,-28,13,52,-3
1522653615354845,-11,-5,-2,-3,8,-7,50,-5
1522653615354845,-8,-20,-7,8,-8,0,-117,-30
1522653615355848,7,19,13,5,0,-18,35,-2
1522653615355848,3,2,-2,6,9,-3,39,-18
1522653615369885,8,-3,-2,-2,-4,16,-1,-4
1522653615369885,2,-9,-1,4,13,-2,7,16
1522653615370887,3,-35,-2,9,0,-27,-57,-6
1522653615370887,-15,51,6,11,48,-3,-116,1
1522653615391943,6,-1,3,-13,-13,19,63,-12
1522653615391943,-19,2,-1,-3,2,6,-40,-3
1522653615392946,14,-19,-7,5,-48,6,127,24
1522653615392946,16,31,12,5,69,-26,-106,-21
1522653615415005,-9,-10,-4,7,27,10,3,-23
