timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1522653640932876,-11,1,-4,-7,-6,-32,26,13
1522653640932876,3,-1,-4,-1,-3,7,-10,-46
1522653640933882,22,-4,-3,3,-8,0,34,90
1522653640933882,-23,-16,-9,-2,-16,-17,-34,-76
1522653640934888,-9,11,7,3,-1,-4,-6,0
1522653640934888,5,2,0,-9,-2,-16,-16,-4
1522653640937889,4,2,7,-1,0,-4,7,-21
1522653640937889,26,-2,4,1,-5,-2,5,24
1522653640944908,-4,4,7,5,8,26,-15,-11
1522653640944908,4,4,-2,-2,4,1,-10,14
1522653640954936,-11,-5,-4,-2,-1,27,64,-8
1522653640954936,39,9,10,4,23,7,40,105
1522653640960951,-48,3,6,2,14,-18,-26,-58
1522653640960951,16,-2,-4,-3,12,0,14,27
1522653640974988,-18,0,-2,4,10,5,-37,-46
1522653640974988,3,0,-1,-2,-1,6,7,15
1522653640985020,6,-11,-9,-7,-2,15,22,21
1522653640985020,-24,-2,1,6,-1,3,-6,-26
1522653640999052,22,2,7,8,-6,-13,-30,-5
1522653640999052,-25,-1,2,10,-5,-10,-19,-74
1522653641006071,32,1,-4,-3,-6,43,-7,42
1522653641006071,-15,-6,-7,-8,-6,-34,9,8
1522653641019105,4,0,-2,-8,9,5,-1,11
1522653641019105,12,5,2,-8,-15,-2,3,30
1522653641062220,-14,-4,-3,3,-3,-2,-13,-43
1522653641062220,3,3,8,10,7,13,43,75
1522653641065228,30,10,4,5,7,2,8,15
1522653641065228,-30,3,1,5,3,1,-19,-17
1522653641066231,5,1,-6,-2,-8,-28,-28,-7
1522653641066231,8,-1,-7,5,4,62,-5,-8
1522653641067233,6,5,4,-4,2,8,6,10
1522653641067233,11,-3,0,-6,11,-24,14,4
1522653641072247,-17,-3,11,-2,1,14,12,1
1522653641072247,-5,0,2,-2,-4,-18,-6,-10
1522653641081271,-12,-5,-5,-1,0,21,-3,-6
1522653641081271,13,1,-14,-6,-10,-14,6,27
1522653641087286,17,-3,-11,2,1,-3,-2,26
1522653641087286,-9,-4,-2,0,-6,-31,-29,-75
1522653641102327,3,0,4,-2,4,-16,-11,16
1522653641102327,-6,-5,0,0,-3,15,4,1
1522653641109345,-1,-2,3,6,-1,-27,-6,-3
1522653641109345,-3,0,-1,-2,6,12,14,-4
1522653641132407,9,1,0,1,-9,-23,5,-21
1522653641132407,4,3,-5,-12,-7,-24,-4,-13
1522653641133409,-3,-2,-1,1,2,14,18,37
1522653641133409,5,-1,-1,0,-5,-18,-17,-15
1522653641147446,-14,-4,-1,-1,2,-28,2,6
1522653641147446,-15,-5,-4,-1,-7,-16,-20,-31
1522653641148449,7,2,4,1,17,42,23,13
1522653641148449,9,0,1,-2,-9,-3,6,21
1522653641170508,-28,-4,2,0,0,-42,-20,-1
1522653641170508,17,6,5,6,9,11,5,-4
1522653641170508,17,-3,-4,-4,-6,-19,1,6
1522653641170508,6,1,5,-3,6,-14,-34,-23
1522653641192567,1,-3,-2,-3,-7,26,7,-8
1522653641192567,-8,2,-2,2,0,12,-1,31
1522653641193569,1,0,-2,0,-4,-12,18,27
1522653641193569,10,0,0,4,5,45,-5,16
1522653641207606,-2,5,1,2,-6,34,-3,-32
1522653641207606,-16,2,2,0,10,35,2,32
1522653641208609,16,-3,0,4,5,-2,17,-20
1522653641208609,-16,-2,1,0,-1,18,3,9
1522653641229665,31,9,7,0,-4,-22,-4,24
1522653641229665,-35,-12,-5,1,1,10,-6,-35
1522653641230668,0,-2,-1,0,-1,16,1,6
1522653641230668,9,1,-1,-1,-14,-44,-8,4
1522653641252727,-24,-8,-6,-1,-4,-22,-2,-16
1522653641252727,37,6,-1,-10,-15,-31,7,33
1522653641253729,-26,-2,-3,-1,6,72,-21,-52
1522653641253729,-3,-5,-7,-8,-10,-11,-12,-14
1522653641267766,-4,4,4,4,9,49,32,11
1522653641267766,1,-4,2,3,9,21,23,31
1522653641268769,-3,-2,5,-5,-16,-32,7,16
1522653641268769,-18,-7,-1,2,-3,15,-8,-35
1522653641289825,20,3,-6,-3,-3,8,-1,33
1522653641289825,1,3,1,0,4,-8,2,-17
1522653641290828,-19,4,3,-4,-4,1,-8,-12
1522653641290828,-3,1,4,1,5,19,8,27
1522653641312887,-7,-3,-1,-3,-8,-7,13,-12
1522653641312887,-1,4,3,9,17,-56,-42,-56
1522653641312887,25,-1,-5,-3,2,0,6,72
1522653641312887,19,6,7,-1,-2,-50,5,8
1522653641327926,-39,-10,-7,-9,11,24,-10,-21
1522653641327926,-25,-8,-7,-15,-19,-21,6,10
1522653641327926,20,4,-4,12,7,74,53,-7
1522653641327926,17,4,-3,1,0,-59,-3,-14
1522653641349985,-37,-12,-11,-4,-3,42,12,9
1522653641349985,8,-4,-3,7,5,36,14,41
1522653641350988,-12,-3,-1,-2,-15,-51,-33,-35
1522653641350988,-27,-7,1,-1,3,38,7,-26
1522653641372044,24,1,4,-1,-2,-70,-30,-16
1522653641372044,-15,-5,-5,-10,0,62,11,-9
1522653641373047,8,2,3,4,0,-13,17,-12
1522653641373047,-22,-4,-1,6,0,51,9,-4
1522653641387084,-20,-6,-4,-3,-1,-46,-34,-7
1522653641387084,10,-6,-8,-7,-7,-1,0,4
1522653641388087,23,1,-11,-18,4,56,7,31
1522653641388087,-14,3,6,8,-5,-3,2,-49
1522653641410145,43,4,-7,-4,0,5,10,31
1522653641410145,-4,-1,1,3,-10,-11,3,-2
1522653641411148,-14,-1,0,1,1,-16,17,4
1522653641411148,9,-15,-10,-9,10,-23,3,14
1522653641432204,-32,3,8,9,11,52,-7,-59
1522653641432204,35,4,4,4,-9,-15,-1,9
