timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1522606320606956,-13,-1,-2,-1,-2,-8,-1,-14
1522606320606956,0,-5,-4,-2,-1,0,2,-9
1522606320607959,6,12,2,-8,-10,14,-18,11
1522606320607959,6,-4,1,2,5,0,8,11
1522606320611977,0,2,2,5,3,1,3,-7
1522606320611977,3,1,1,0,2,-18,-5,-9
1522606320614977,-3,-2,-2,-1,1,10,10,9
1522606320614977,14,-2,-3,4,-2,6,0,14
1522606320619991,-1,4,3,-3,-1,-4,4,4
1522606320619991,-3,2,0,-4,-2,-7,-4,-1
1522606320628017,-1,-3,-1,4,7,-1,-10,-1
1522606320628017,-9,-7,-7,-14,-14,6,-3,-15
1522606320643052,15,3,2,-3,-6,-8,18,14
1522606320643052,-7,3,2,-6,-4,-5,-6,-10
1522606320648065,27,-5,-3,-9,-25,-6,-11,2
1522606320648065,-17,-1,-2,25,50,5,-8,-1
1522606320660097,-4,-6,-4,-5,-1,3,-4,-10
1522606320660097,5,3,8,6,-1,14,0,2
1522606320679148,-14,-16,-9,-8,-11,-18,10,-16
1522606320679148,11,7,5,-10,-15,0,0,-13
1522606320681153,-1,0,1,-1,2,2,1,16
1522606320681153,8,6,0,0,11,-6,-9,6
1522606320727276,-10,-4,-1,-1,0,-6,15,9
1522606320727276,-3,-2,-4,-5,-3,21,6,-11
1522606320728285,0,-9,-2,-4,2,-24,-12,-7
1522606320728285,-5,1,-1,3,6,12,-12,-22
1522606320731286,7,-3,-7,-10,-5,5,-3,-2
1522606320731286,23,6,2,16,-3,-2,18,-1
1522606320732289,-13,-1,-2,-5,-3,6,3,4
1522606320732289,-15,-5,-1,-3,-14,-3,-2,-7
1522606320739308,-10,-8,-1,15,9,0,3,-10
1522606320739308,12,12,0,0,17,3,15,13
1522606320745324,3,4,3,-3,-24,2,-9,5
1522606320745324,-31,-11,2,6,6,-11,-39,-5
1522606320754348,-1,14,3,-9,-9,-4,-9,-8
1522606320754348,-9,-9,-6,-5,-15,-18,6,10
1522606320768385,19,6,5,6,12,17,0,-2
1522606320768385,12,-11,-9,-7,-1,-9,18,12
1522606320777409,1,15,8,0,-10,5,-13,8
1522606320777409,-30,-10,-7,2,0,-12,-4,-6
1522606320799468,-10,7,2,3,8,18,39,-8
1522606320799468,14,-4,-3,-4,-25,-6,6,11
1522606320800471,8,3,5,6,3,-4,8,8
1522606320800471,-9,1,0,-3,0,-4,-7,-22
1522606320812503,-3,-8,-9,-8,5,-10,8,10
1522606320812503,-6,9,2,8,-2,17,-5,-6
1522606320821526,15,-7,-11,-6,-3,-16,-23,-3
1522606320821526,-2,-5,15,8,-3,-9,0,2
1522606320836567,3,-2,-3,-8,15,32,7,5
1522606320836567,-5,-1,-4,0,6,-5,15,-4
1522606320838572,0,-8,-6,-2,7,-3,-20,-7
1522606320838572,-10,-3,-2,2,8,0,-15,2
1522606320859628,-8,-4,-6,1,-13,-20,-25,-27
1522606320859628,21,0,0,-11,-20,6,-18,23
1522606320860631,-10,3,4,-1,-9,-7,38,-6
1522606320860631,-18,2,-4,-5,9,-4,-27,-10
1522606320872662,18,4,3,5,-1,-12,-10,17
1522606320872662,7,3,3,2,12,1,3,7
1522606320881686,-7,2,8,1,4,-1,6,-9
1522606320881686,5,-10,2,0,-3,7,1,-4
1522606320896726,-1,8,-8,-5,-9,0,8,9
1522606320896726,2,-11,-15,0,6,-7,-8,-2
1522606320898732,-7,-4,6,0,16,28,40,5
1522606320898732,17,26,-11,-16,-12,3,-28,10
1522606320919788,-16,-20,9,7,0,-13,-35,-26
1522606320919788,-4,-10,-5,-3,-4,-15,-6,-5
1522606320920791,2,6,-1,-1,-15,1,-11,3
1522606320920791,8,6,-2,0,-3,7,28,9
1522606320932823,7,-9,-3,0,-12,-3,1,-2
1522606320932823,-11,0,5,4,0,-13,-3,-10
1522606320941846,0,7,-3,-2,-3,-8,-11,-7
1522606320941846,1,-7,0,-3,7,14,-7,1
1522606320956887,8,3,0,5,-5,0,24,18
1522606320956887,5,1,0,-7,2,2,4,-9
1522606320958892,-8,-5,-2,4,-6,-6,-23,-13
1522606320958892,-19,-75,-16,6,-3,-16,7,14
1522606320978945,22,67,25,-3,18,11,52,19
1522606320978945,-23,19,-8,-16,-17,10,-58,-33
1522606320980951,6,-55,-1,8,-2,-15,-30,-9
1522606320980951,3,26,-18,-19,6,19,47,-1
1522606320992982,7,-22,7,13,-15,-31,-5,23
1522606320992982,-5,-4,5,8,18,-4,-6,-5
1522606321002006,-18,7,-11,1,12,31,-19,-16
1522606321002006,8,18,-1,-12,-33,-44,-2,-8
1522606321017047,-20,-9,-2,-7,6,17,-11,-36
1522606321017047,10,11,8,5,-8,-7,24,21
1522606321018049,11,-11,-18,-1,8,-10,-4,-9
1522606321018049,-8,-23,11,7,15,17,-7,1
1522606321039105,2,16,-11,-14,-2,-6,26,19
1522606321039105,7,-7,14,11,8,0,-5,2
1522606321041111,-11,4,2,-2,1,-12,20,-2
1522606321041111,10,-13,7,-1,-10,6,-7,-1
1522606321053143,-17,20,3,14,-6,-39,-14,-23
1522606321053143,17,-91,-33,-4,19,7,10,6
1522606321062167,42,96,7,-20,18,67,78,64
1522606321062167,3,-4,6,3,6,-21,-39,-19
1522606321077207,-60,-16,-1,-5,-22,-18,-68,-24
1522606321077207,18,-1,-10,9,-3,-2,13,11
1522606321078209,-15,-73,-19,-12,-16,-19,20,-12
1522606321078209,39,81,0,-1,-4,7,-54,9
1522606321099265,-10,-61,-6,-1,8,-16,15,5
1522606321099265,-5,78,27,-10,4,26,0,-6
1522606321101271,21,-6,-19,-17,-32,-16,-19,25
1522606321101271,-27,-21,-4,5,13,0,56,-9
1522606321113303,-54,-29,-27,-2,5,15,-32,-36
1522606321113303,21,-3,13,15,-11,-34,-12,-1
1522606321122327,-6,2,44,28,45,15,84,-7
1522606321122327,46,-27,-20,-19,-7,1,-28,26
1522606321136364,14,127,40,1,-11,5,26,-12
1522606321136364,-12,-102,-51,-21,-4,-22,-9,-31
1522606321138369,-40,17,16,57,34,-5,-9,-31
1522606321138369,17,-14,-2,-53,12,74,98,48
1522606321159425,26,-54,-23,-18,-15,7,-56,15
1522606321159425,12,40,5,9,0,18,17,19
1522606321161431,-53,-29,3,0,-14,-32,-58,-35
1522606321161431,1,-6,5,22,6,-23,-7,-13
1522606321172460,8,-26,-24,2,11,18,-22,11
1522606321172460,26,-1,13,-13,-10,-3,16,2
1522606321181483,1,12,16,2,-6,-6,-40,17
1522606321181483,-48,-63,-18,18,-8,-21,12,-21
1522606321196525,13,73,14,2,-21,-46,50,2
1522606321196525,26,10,3,-5,32,77,-20,45
1522606321198529,16,-12,-26,-17,-15,25,39,0
1522606321198529,77,41,29,9,-12,38,9,25
1522606321219585,-22,-85,-32,2,6,-15,-20,-15
1522606321219585,-86,6,4,1,-12,-30,18,-16
1522606321220588,22,10,-10,-3,-1,-10,-28,1
1522606321220588,3,-36,0,8,-1,-26,-9,-22
1522606321232620,40,43,2,-1,14,26,-18,-4
1522606321232620,13,-43,-43,-19,-17,36,12,9
1522606321241643,-10,13,5,-22,-23,-15,-28,38
1522606321241643,3,-43,36,31,-4,-31,4,-41
1522606321256684,-42,17,16,-20,-3,15,-17,19
1522606321256684,0,12,-10,12,0,-16,6,-13
1522606321258689,25,-25,-31,-1,-5,6,-13,-6
1522606321258689,-51,50,25,2,9,0,-2,25
1522606321279745,-31,-4,-5,-1,0,-11,-26,-25
1522606321279745,19,78,9,7,2,-32,-26,-76
1522606321280748,-53,-95,-42,-25,5,33,74,93
