timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1522606786007052,8,-23,-7,-4,-2,-1,-12,0
1522606786007052,-12,10,6,5,0,-2,-2,-10
1522606786008056,-36,-19,-5,-3,0,11,2,-7
1522606786008056,-8,11,2,-4,-4,-13,5,-2
1522606786009058,96,2,-10,-13,-6,29,-1,29
1522606786009058,-89,-17,-3,0,-4,-53,-13,-34
1522606786012065,27,4,-11,-8,-3,17,1,-2
1522606786012065,28,-9,1,1,0,-37,-20,11
1522606786019084,-5,4,2,-1,-18,14,25,2
1522606786019084,63,-5,-3,0,30,20,-2,2
1522606786029111,-79,-37,-2,1,-3,-15,7,-2
1522606786029111,-94,-26,-18,-8,-3,7,-19,-42
1522606786035127,45,18,10,8,7,-11,-2,15
1522606786035127,16,0,-1,-5,-10,16,13,29
1522606786049164,-49,2,4,3,0,-17,-6,-17
1522606786049164,45,6,0,-3,0,20,14,19
1522606786060194,-69,-9,-9,3,-3,-1,2,-23
1522606786060194,-6,-32,0,4,0,0,-5,-19
1522606786074232,57,23,-2,-3,2,1,-17,12
1522606786074232,25,-3,2,-2,-5,26,-9,-3
1522606786080248,-13,14,-1,-3,-1,-37,9,-5
1522606786080248,84,42,6,-1,-1,9,-7,22
1522606786093281,-58,-25,-5,2,0,-10,-6,-9
1522606786093281,-14,-16,-9,0,2,16,-10,-4
1522606786135394,-18,5,0,0,0,-11,-5,4
1522606786135394,29,21,1,-1,0,-2,2,33
1522606786148428,-45,-17,-8,-4,-1,11,-18,-41
1522606786148428,82,17,-2,0,-4,-44,-11,5
1522606786149431,50,5,8,2,1,2,-2,6
1522606786149431,-63,-21,1,-1,-27,20,2,-10
1522606786149431,-9,-18,-7,-5,8,-14,-4,10
1522606786149431,-47,16,0,-4,-5,36,-36,-6
1522606786150433,127,11,-9,0,50,26,7,39
1522606786150433,-96,-24,-2,-2,-9,-21,46,-59
1522606786155447,81,26,14,6,-3,26,20,9
1522606786155447,-11,-17,-6,-10,-13,2,22,3
1522606786161463,6,18,3,3,28,9,-5,1
1522606786161463,23,7,-10,-2,4,3,-27,14
1522606786177506,-2,4,1,0,2,-32,-6,-1
1522606786177506,8,-16,6,3,-1,17,11,7
1522606786183521,-75,-10,-2,-8,-60,-49,-21,-24
1522606786183521,33,6,2,-1,22,-11,2,0
1522606786206583,-21,-7,-6,-1,-29,19,-15,-2
1522606786206583,35,23,6,4,19,13,24,26
1522606786207586,-128,-59,-12,-3,-11,3,-4,-44
1522606786207586,-3,-9,-3,-4,-30,-11,5,8
1522606786221623,-4,14,1,-1,62,23,6,17
1522606786221623,-22,-2,-5,-1,-19,0,-18,-20
1522606786222625,40,1,6,5,-6,12,14,-2
1522606786222625,49,0,-1,-3,25,12,-7,-8
1522606786244684,127,28,4,0,-49,-19,6,37
1522606786244684,-100,-33,-10,-3,10,-21,1,-43
1522606786244684,13,-1,2,-3,-36,-20,-12,5
1522606786244684,56,16,0,4,74,52,0,19
1522606786266743,4,-4,-7,-4,-23,-38,6,5
1522606786266743,29,9,11,8,80,46,0,0
1522606786267746,-31,1,-4,1,-41,-2,6,1
1522606786267746,47,2,5,-2,-59,4,-3,16
1522606786281783,-98,-42,-21,-9,-77,-39,-7,-38
1522606786281783,-8,23,-6,0,25,-3,-4,4
1522606786282786,-9,-4,28,4,-30,9,20,14
1522606786282786,-18,-9,-9,0,39,-6,-29,-5
1522606786303842,48,22,2,-10,-42,38,42,16
1522606786303842,7,-30,-8,-8,-30,-78,-41,-11
1522606786304844,8,7,-4,13,64,10,-1,-6
1522606786304844,-8,5,4,-3,-11,-19,2,0
1522606786326903,20,-4,-2,3,25,17,-19,-7
1522606786326903,-19,-1,0,-9,-42,-8,14,6
1522606786327906,26,34,-3,-6,24,20,15,19
1522606786327906,-73,-31,-3,-3,-71,-36,-38,-26
1522606786340940,5,4,2,6,97,19,10,25
1522606786340940,-84,-10,-1,-1,-22,34,5,-33
1522606786348961,68,26,-1,-5,-86,-22,5,19
1522606786348961,-22,4,5,6,96,40,20,6
1522606786364002,40,-3,-1,2,-26,4,-12,9
1522606786364002,7,-5,-4,2,-1,8,12,0
1522606786365004,7,-1,-4,-4,-30,-5,-5,-16
1522606786365004,-46,7,4,-5,-36,-24,-5,-9
1522606786387063,3,6,7,7,47,40,10,2
1522606786387063,29,-4,-3,2,-33,-23,-17,8
1522606786388066,42,7,-11,-11,74,-31,-5,1
1522606786388066,-44,-15,3,7,-1,5,5,-10
1522606786401100,-72,-27,1,0,12,-16,-5,-9
1522606786401100,-28,0,2,-1,-25,-1,5,-1
1522606786409121,-33,-4,-7,-5,-14,4,6,-3
1522606786409121,58,12,3,2,23,15,0,10
1522606786424162,36,17,2,0,-11,-24,-2,-2
1522606786424162,40,11,-1,-1,67,25,36,22
1522606786425164,-94,-33,-7,-3,-5,-7,-31,-20
1522606786425164,13,2,-1,-3,-32,3,12,2
1522606786447223,19,16,0,-5,-2,-24,-5,-2
1522606786447223,114,34,13,5,61,-10,-14,27
1522606786447223,-109,-42,-9,-2,18,2,25,-23
1522606786447223,-5,9,-4,-2,-22,-21,4,-8
1522606786461260,-40,-6,-1,-2,-19,-10,-20,-14
1522606786461260,43,0,2,0,-36,-9,-4,5
1522606786468279,43,20,2,2,14,19,-7,10
1522606786468279,61,-2,-2,-3,1,3,-10,11
1522606786484322,-40,-5,0,-3,-17,-13,0,-21
1522606786484322,-20,-9,-4,2,14,19,-3,0
1522606786485324,-7,-2,2,3,24,28,-5,-9
1522606786485324,48,9,-2,-7,-33,-35,13,10
1522606786506381,-15,-19,-1,2,14,-5,-13,2
1522606786506381,-40,6,-8,-2,-26,-9,-5,-10
1522606786507383,1,-33,0,-2,-13,-11,-13,0
1522606786507383,-34,-10,-8,-4,8,3,11,-1
1522606786521420,-46,-1,6,2,3,-17,-15,-8
1522606786521420,60,17,-1,0,-13,-5,5,14
1522606786528439,-21,11,1,0,-5,5,4,-10
1522606786528439,7,16,-5,-6,6,-1,-13,-2
1522606786544482,5,-23,-5,1,-3,12,8,3
1522606786544482,-42,-33,1,-1,-19,0,-1,-10
1522606786545484,12,11,-4,-2,14,0,-2,6
1522606786545484,31,-5,3,0,-7,7,-6,-2
1522606786566540,-89,0,-1,-1,-2,-7,-9,-7
1522606786566540,112,4,-3,1,-3,-6,7,6
1522606786567543,-63,-24,-5,-4,-6,1,-5,-24
1522606786567543,-23,-6,-5,-2,3,-11,-9,-13
1522606786581580,79,35,7,3,-5,-17,2,1
1522606786581580,17,-7,-3,1,-5,-4,9,10
1522606786588599,-4,-10,-3,-4,0,-8,1,-21
1522606786588599,12,4,0,1,-5,-2,-5,1
1522606786604642,-7,-11,-3,-2,7,13,0,-8
1522606786604642,20,21,3,-1,-9,6,3,16
1522606786604642,33,6,-1,-3,-8,-16,-6,2
1522606786604642,-6,-3,-2,3,11,13,3,-4
1522606786626700,-38,-12,-9,-5,-7,20,6,8
1522606786626700,-9,0,-4,-2,1,-9,3,-19
1522606786627703,37,8,7,-1,-28,23,-3,20
1522606786627703,-108,-18,-3,2,29,-59,-5,-7
1522606786642743,40,14,5,-2,5,-3,1,2
1522606786642743,-26,4,-8,-4,-7,-1,-6,-12
1522606786648759,14,-15,4,5,11,25,0,9
1522606786648759,61,2,1,-6,-20,-17,-7,4
1522606786664802,-16,5,6,6,2,1,-2,-1
1522606786664802,-27,-14,-1,-4,6,-29,-15,-5
1522606786664802,9,17,-2,-3,-21,-1,12,5
1522606786664802,95,25,7,2,-24,15,23,33
1522606786686860,-89,-37,-14,-6,55,6,-5,-40
1522606786686860,13,1,4,-2,-3,10,-7,-5
1522606786687863,55,14,1,3,-5,-8,-7,21
1522606786687863,23,-4,-4,-5,2,7,7,9
1522606786700898,5,3,0,-1,-24,12,6,-10
1522606786700898,19,-1,1,4,-1,33,-2,4
1522606786708919,-75,-9,-1,-3,11,16,26,5
1522606786708919,-4,7,4,2,-12,-7,-25,-3
1522606786723959,-38,2,-4,-4,-1,-11,1,-2
1522606786723959,-82,-19,-4,-1,10,24,4,-11
1522606786724962,41,8,-4,1,-5,0,4,4
1522606786724962,98,21,7,1,0,18,-3,10
1522606786747020,-65,-21,1,3,-1,6,-4,-16
1522606786747020,-51,-26,-10,-2,-20,-25,-6,-17
1522606786748023,71,37,7,2,49,4,11,14
1522606786748023,-54,-32,-3,-2,-14,15,4,-3
1522606786769078,0,20,2,-2,-55,-32,-25,-1
1522606786769078,-5,9,-2,3,69,-14,-3,-5
1522606786770082,90,-7,3,2,-29,-23,-9,9
1522606786770082,-109,1,0,0,14,15,2,-15
